"Seas","SpawnBio","Recruit_0","retainB_1","retainN_1","retainB_2","retainN_2","retainB_3","retainN_3","deadB_1","deadN_1","deadB_2","deadN_2","deadB_3","deadN_3","F_1","F_2","F_3","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
1,NA,5826840,24698,160919,0,0,0,0,24698,160919,0,0,0,0,1.12773,0,0,0,0.652911,0.652911,1991,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,99619,0,0,0,10323.5,80009,0,0,0,0,10323.5,80009,0,0,0,0.706271,0,0,NA,NA,1991,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,3877360,43769.2,344279,0,0,3.89973,20.2439,43769.2,344279,0,0,3.89973,20.2439,3.99961,0,0.047702,0,1.558,1.558,1992,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,102996,0,0,0,30857.9,391245,0.179996,0.934272,0,0,30857.9,391245,0.179996,0.934272,0,3.70162,0.0030027,0,NA,NA,1992,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,9838120,822.8,9929.31,0,0,0,0,822.8,9929.31,0,0,0,0,0.0177567,0,0,0,2.03517,2.03517,1993,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,167357,0,0,0,11345.8,154156,0,0,0,0,11345.8,154156,0,0,0,0.155762,0,0,NA,NA,1993,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,22618500,8838.69,100661,0,0,0,0,8838.69,100661,0,0,0,0,0.116137,0,0,0,1.11881,1.11881,1994,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,266872,0,0,0,39748.4,605560,0,0,0,0,39748.4,605560,0,0,0,0.308653,0,0,NA,NA,1994,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,12136900,5993.28,65072.3,0,0,22.68,119.698,5993.28,65072.3,0,0,22.68,119.698,0.0961805,0,0.22287,0,0.776758,0.776758,1995,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,553976,0,0,0,26565.7,393086,0,0,0,0,26565.7,393086,0,0,0,0.164973,0,0,NA,NA,1995,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,12275300,11917.3,121922,0,0,0,0,11917.3,121922,0,0,0,0,0.0809166,0,0,0,1.17217,1.17217,1996,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,799956,0,0,0,19158.7,239398,43.54,231.691,0,0,19158.7,239398,43.54,231.691,0,0.104256,0.631173,0,NA,NA,1996,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,20741900,13018.2,172989,0,0,27.22,146.518,13018.2,172989,0,0,27.22,146.518,0.152805,0,0.22985,0,1.16828,1.16828,1997,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,864301,0,0,0,24527.6,318029,0.82,4.40536,0,0,24527.6,318029,0.82,4.40536,0,0.112389,0.00967611,0,NA,NA,1997,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,21150200,18925.2,283339,0,0,488.25,2687.57,18925.2,283339,0,0,488.25,2687.57,0.212921,0,2.90758,0,-0.377071,-0.377071,1998,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,898362,0,0,0,63278.4,923145,74.3899,410.64,0,0,63278.4,923145,74.3899,410.64,0,0.27518,0.748313,0,NA,NA,1998,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,4560870,14996.2,223326,0,0,725.2,5379.85,14996.2,223326,0,0,725.2,5379.85,1.95917,0,0.00281558,0,-0.545145,-0.545145,1999,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,1043900,0,0,0,58341.4,887380,429.589,2942.37,0,0,58341.4,887380,429.589,2942.37,0,0.799184,0.00205096,0,NA,NA,1999,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,4015480,23809.5,287761,0,0,15585.6,116673,23809.5,287761,0,0,15585.6,116673,3.72865,0,0.0519846,0,0.0098429,0.0098429,2000,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,1004250,0,0,0,35179.3,497282,2336.9,15848.3,0,0,35179.3,497282,2336.9,15848.3,0,1.1479,0.00961148,0,NA,NA,2000,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,6924520,11550.5,133128,0,0,22546,153800,11550.5,133128,0,0,22546,153800,2.32231,0,0.0691834,0,-1.36898,-1.36898,2001,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,770852,0,0,0,41118.5,702688,3136.84,19553,0,0,41118.5,702688,3136.84,19553,0,1.25265,0.0120875,0,NA,NA,2001,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,1615030,16322.9,223494,0,0,35531.5,217001,16322.9,223494,0,0,35531.5,217001,4.00002,0,0.142272,0,1.84975,1.84975,2002,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,592378,0,0,0,36130.6,476811,597.289,3452.91,0,0,36130.6,476811,597.289,3452.91,0,1.3401,0.00316347,0,NA,NA,2002,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,36835300,10340.6,186733,0,0,37242.3,249273,10340.6,186733,0,0,37242.3,249273,2.3867,0,0.183522,0,1.56541,1.56541,2003,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,419139,0,0,0,21300.5,383711,2618.44,16500.2,0,0,21300.5,383711,2618.44,16500.2,0,0.221935,0.0171147,0,NA,NA,2003,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,23972200,17049,363999,0,0,46730.8,353412,17049,363999,0,0,46730.8,353412,0.8259,0,0.321021,0,1.43706,1.43706,2004,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,504355,0,0,0,25249.9,441269,1016.32,7989.43,0,0,25249.9,441269,1016.32,7989.43,0,0.0857445,0.00871988,0,NA,NA,2004,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,22870700,13803,242662,0,0,54152.6,470497,13803,242662,0,0,54152.6,470497,0.397453,0,0.50866,0,0.294861,0.294861,2005,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,750567,0,0,0,30364.2,605513,101.7,841.003,0,0,30364.2,605513,101.7,841.003,0,0.361496,0.00124592,0,NA,NA,2005,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,8453820,20726.2,370919,0,0,41221,396744,20726.2,370919,0,0,41221,396744,0.668299,0,0.178632,0,0.113904,0.113904,2006,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,881944,0,0,0,39900.3,712025,0,0,0,0,39900.3,712025,0,0,0,0.601006,0,0,NA,NA,2006,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,7412550,46228.2,694607,0,0,48237.1,395699,46228.2,694607,0,0,48237.1,395699,2.93088,0,0.282986,0,-0.663912,-0.663912,2007,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,835062,0,0,0,42910.1,783643,0,0,0,0,42910.1,783643,0,0,0,0.994812,0,0,NA,NA,2007,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,3350830,30036.8,450096,0,0,39804.9,323572,30036.8,450096,0,0,39804.9,323572,4.00003,0,0.206411,0,-0.0934002,-0.0934002,2008,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,677818,0,0,0,41198.6,654737,0,0,0,0,41198.6,654737,0,0,0,1.36914,0,0,NA,NA,2008,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,5540830,14044.9,186254,0,0,44841.2,344749,14044.9,186254,0,0,44841.2,344749,0.20518,0,0.314119,0,0.144479,0.144479,2009,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,477283,0,0,0,31146.5,598612,1369.73,10040.8,0,0,31146.5,598612,1369.73,10040.8,0,1.34864,0.0132267,0,NA,NA,2009,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,6134450,11274,179722,0,0,54085.9,393459,11274,179722,0,0,54085.9,393459,0.250422,0,0.512032,0,-2.19827,-2.19827,2010,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,345603,0,0,0,27267.6,474150,0.0900002,0.619871,0,0,27267.6,474150,0.0900002,0.619871,0,0.614509,1.22312e-06,0,NA,NA,2010,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,506318,24871.4,293871,0,0,39750.5,295581,24871.4,293871,0,0,39750.5,295581,0.504811,0,0.393072,0,-3.7439,-3.7439,2011,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,346689,0,0,0,23189.9,252962,5805.63,39953.4,0,0,23189.9,252962,5805.63,39953.4,0,1.96421,0.0834165,0,NA,NA,2011,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,108109,1528.37,13243.6,0,0,91425.8,667004,1528.37,13243.6,0,0,91425.8,667004,0.0255233,0,1.37821,0,-2.96915,-2.96915,2012,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,217744,0,0,0,13884.9,108601,1570.78,10618.9,0,0,13884.9,108601,1570.78,10618.9,0,1.53421,0.0401874,0,NA,NA,2012,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,180219,921.558,6565.45,0,0,57217.8,370460,921.558,6565.45,0,0,57217.8,370460,2.1698,0,1.46781,0,-1.27642,-1.27642,2013,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,95964.5,0,0,0,5625.03,38918,908.01,5490.34,0,0,5625.03,38918,908.01,5490.34,0,0.374295,0.0397606,0,NA,NA,2013,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,546857,1840.33,12881.3,0,0,15215.7,88458.3,1840.33,12881.3,0,0,15215.7,88458.3,3.9999,0,0.619591,0,-0.374774,-0.374774,2014,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,45110.8,0,0,0,727.709,7519.94,2193.87,12310.8,0,0,727.709,7519.94,2193.87,12310.8,0,0.13095,0.141907,0,NA,NA,2014,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,712778,6.13,33.771,0,0,66.2799,354.319,6.13,33.771,0,0,66.2799,354.319,0.000607028,0,0.0796532,0,-1.04841,-1.04841,2015,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,40038.1,0,0,0,185.82,1216.61,1.29,6.8414,0,0,185.82,1216.61,1.29,6.8414,0,0.0242854,0.00210003,0,NA,NA,2015,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,326635,283.54,1583.9,0,0,173.15,910.325,283.54,1583.9,0,0,173.15,910.325,0.0662678,0,0.289084,0,-0.720818,-0.720818,2016,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,60118.2,0,0,0,7080.53,49630.6,0.0499998,0.260075,0,0,7080.53,49630.6,0.0499998,0.260075,0,0.934102,0.000118592,0,NA,NA,2016,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,648044,170.41,1021.43,0,0,1.17,6.01166,170.41,1021.43,0,0,1.17,6.01166,0.0827779,0,0.00264796,0,-1.2114,-1.2114,2017,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,56373.6,0,0,0,6229.43,37037.2,2.22,11.255,0,0,6229.43,37037.2,2.22,11.255,0,0.570949,0.00666876,0,NA,NA,2017,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,412264,35.3099,197.518,0,0,7.86002,39.739,35.3099,197.518,0,0,7.86002,39.739,0.0116842,0,0.0152599,0,0.0245693,0.0245693,2018,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,46199,0,0,0,11819.4,73477.9,2.51,12.6906,0,0,11819.4,73477.9,2.51,12.6906,0,1.40557,0.00656341,0,NA,NA,2018,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,1733540,130.86,732.8,0,0,7.73001,38.8538,130.86,732.8,0,0,7.73001,38.8538,0.0420628,0,0.0104624,0,0,0,2019,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,43144.5,0,0,0,11819.4,84659.4,2.51,12.6163,0,0,11819.4,84659.4,2.51,12.6163,0,1.84445,0.00457344,0,NA,NA,2019,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,1591590,4.69018,27.2083,0,0,0.201024,1.01277,4.69018,27.2083,0,0,0.201024,1.01277,0.00212931,0,0.000366927,0,-0.558956,-0.558956,2020,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,61057.7,0,0,0,728.416,5653.53,0.0684332,0.344772,0,0,728.416,5653.53,0.0684332,0.344772,0,0.0770935,0.000167386,0,NA,NA,2020,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,1233170,0.000185724,0.00119075,0,0,8.41814e-06,4.23431e-05,0.000185724,0.00119075,0,0,8.41814e-06,4.23431e-05,5.69494e-08,0,2.55674e-08,0,-0.268785,-0.268785,2021,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,95203.1,0,0,0,0.0673459,0.518968,3.05448e-06,1.53636e-05,0,0,0.0673459,0.518968,3.05448e-06,1.53636e-05,0,3.56955e-06,1.24288e-08,0,NA,NA,2021,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,2377420,3.56398e-05,0.000225923,0,0,1.52489e-06,7.82601e-06,3.56398e-05,0.000225923,0,0,1.52489e-06,7.82601e-06,5.81101e-09,0,7.34911e-09,0,-0.84499,-0.84499,2022,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,112224,0,0,0,0.0228753,0.1624,172.347,885.033,0,0,0.0228753,0.1624,172.347,885.033,0,7.67768e-07,1.5,0,NA,NA,2022,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,1518320,14918.4,91976.5,0,0,130.401,680.925,14918.4,91976.5,0,0,130.401,680.925,1.5,0,1.5,0,0.524479,0.524479,2023,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,127779,0,0,0,0.000135127,0.00099637,0.499502,2.60963,0,0,0.000135127,0.00099637,0.499502,2.60963,0,5.02153e-09,0.0101748,0,NA,NA,2023,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,6582930,0.0211726,0.129039,0,0,0.000265303,0.00139021,0.0211726,0.129039,0,0,0.000265303,0.00139021,1.58082e-06,0,2.64246e-06,0,-1.72239,-1.72239,2024,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,149427,0,0,0,41604.1,303909,1.77408e-06,9.2951e-06,0,0,41604.1,303909,1.77408e-06,9.2951e-06,0,1.5,2.37667e-08,0,NA,NA,2024,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,779352,3.46449e-06,2.0932e-05,0,0,125.046,656.781,3.46449e-06,2.0932e-05,0,0,125.046,656.781,3.20821e-10,0,1.5,0,0.630696,0.630696,2025,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,226205,0,0,0,6.69341e-05,0.000533198,56.691,297.932,0,0,6.69341e-05,0.000533198,56.691,297.932,0,1.7957e-09,1.5,0,NA,NA,2025,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,10784400,18594.9,120889,0,0,0.329945,1.7388,18594.9,120889,0,0,0.329945,1.7388,1.5,0,0.00388644,0,-0.896635,-0.896635,2026,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,239442,0,0,0,74090.7,552165,0.153043,0.80542,0,0,74090.7,552165,0.153043,0.80542,0,1.5,0.00244885,0,NA,NA,2026,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,2423760,0.0430114,0.271061,0,0,1.66501e-06,8.76555e-06,0.0430114,0.271061,0,0,1.66501e-06,8.76555e-06,3.4647e-06,0,1.17098e-08,0,-0.0347062,-0.0347062,2027,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,347529,0,0,0,0.456361,3.52814,131.923,694.035,0,0,0.456361,3.52814,131.923,694.035,0,7.37161e-06,1.5,0,NA,NA,2027,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,7057290,0.296128,1.87662,0,0,4.57701e-06,2.41143e-05,0.296128,1.87662,0,0,4.57701e-06,2.41143e-05,1.12338e-05,0,1.98049e-08,0,0.791511,0.791511,2028,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,420522,0,0,0,3.02165,22.8818,108.135,569.093,0,0,3.02165,22.8818,108.135,569.093,0,3.22256e-05,0.685913,0,NA,NA,2028,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,17685900,0.00373508,0.0230133,0,0,375.318,1976.13,0.00373508,0.0230133,0,0,375.318,1976.13,9.99768e-08,0,1.5,0.986967,-1.42817,-1.42817,2029,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
2,476497,0,0,0,0.0516948,0.351933,1.01061,5.31702,0,0,0.0516948,0.351933,1.01061,5.31702,0,3.83924e-07,0.00726474,0,NA,NA,2029,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp40Model"
1,NA,0,23638.9,267172,0,0,15592,118331,23638.9,267172,0,0,15592,118331,2.35493,0,0.112288,0.328732,0.682401,0.682401,2000,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
2,614052,0,0,0,35197.5,401154,2338.11,16154.4,0,0,35197.5,401154,2338.11,16154.4,0,0.386763,0.0213621,0,NA,NA,2000,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
1,NA,6840530,11550,140673,0,0,22509.8,154614,11550,140673,0,0,22509.8,154614,1.70834,0,0.144063,0.377509,-0.728619,-0.728619,2001,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
2,453344,0,0,0,41379.1,592926,3138.26,20250.8,0,0,41379.1,592926,3138.26,20250.8,0,0.555526,0.0264023,0,NA,NA,2001,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
1,NA,958775,16612.9,223500,0,0,35618.9,233175,16612.9,223500,0,0,35618.9,233175,2.29762,0,0.289505,0.385879,2.0882,2.0882,2002,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
2,356519,0,0,0,36358.7,464367,597.508,3744.91,0,0,36358.7,464367,597.508,3744.91,0,0.428965,0.00668999,0,NA,NA,2002,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
1,NA,15413800,10379.4,165987,0,0,37374.1,247194,10379.4,165987,0,0,37374.1,247194,2.16797,0,0.444362,0.377346,1.87351,1.87351,2003,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
2,252943,0,0,0,21414.3,416868,2621.07,16728.3,0,0,21414.3,416868,2621.07,16728.3,0,0.293387,0.0444091,0,NA,NA,2003,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
1,NA,11576900,17084.7,302565,0,0,47533,351806,17084.7,302565,0,0,47533,351806,1.44103,0,0.755174,0.360777,2.29103,2.29103,2004,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
2,360004,0,0,0,25361.6,382542,1017.03,7395.13,0,0,25361.6,382542,1017.03,7395.13,0,0.1177,0.022629,0,NA,NA,2004,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
1,NA,18912900,13777.7,233335,0,0,55202.9,475582,13777.7,233335,0,0,55202.9,475582,1.01439,0,0.819198,0.365908,1.50454,1.50454,2005,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
2,524940,0,0,0,30403.9,480503,101.735,806.014,0,0,30403.9,480503,101.735,806.014,0,0.138199,0.00195467,0,NA,NA,2005,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
1,NA,9129250,20704.1,332324,0,0,41658.9,346095,20704.1,332324,0,0,41658.9,346095,1.15536,0,0.373282,0.268604,1.03872,1.03872,2006,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
2,740160,0,0,0,40006,547118,0,0,0,0,40006,547118,0,0,0,0.138644,0,0,NA,NA,2006,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
1,NA,5955890,46609.7,608937,0,0,48634.2,377749,46609.7,608937,0,0,48634.2,377749,3.02968,0,0.306645,0.352175,0.474775,0.474775,2007,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
2,770378,0,0,0,43135.4,557513,0,0,0,0,43135.4,557513,0,0,0,0.254972,0,0,NA,NA,2007,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
1,NA,3401520,30456.8,378377,0,0,40086.5,286437,30456.8,378377,0,0,40086.5,286437,2.98146,0,0.216336,0.362997,0.928579,0.928579,2008,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
2,643838,0,0,0,41579.7,501992,0,0,0,0,41579.7,501992,0,0,0,0.357868,0,0,NA,NA,2008,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
1,NA,5258980,14050.6,160228,0,0,45298.9,303399,14050.6,160228,0,0,45298.9,303399,1.70124,0,0.271643,0.360108,1.5015,1.5015,2009,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
2,467774,0,0,0,31415.8,432997,1370.59,8696.95,0,0,31415.8,432997,1370.59,8696.95,0,0.413034,0.011155,0,NA,NA,2009,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
1,NA,8958510,11290.7,169136,0,0,55170.5,361502,11290.7,169136,0,0,55170.5,361502,1.63837,0,0.454443,0.352926,-1.05949,-1.05949,2010,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
2,348082,0,0,0,27339.2,421562,0.0899867,0.568384,0,0,27339.2,421562,0.0899867,0.568384,0,0.272132,1.04743e-06,0,NA,NA,2010,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
1,NA,659146,24925,349573,0,0,40466.1,281069,24925,349573,0,0,40466.1,281069,2.75157,0,0.472153,0.374531,-2.70715,-2.70715,2011,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp40Model"
