"","year","seas","fleet","catch"
"1",2028,1,1,0.050117
"2",2028,2,1,0
"3",2028,1,2,0
"4",2028,2,2,2.23013e-06
"5",2028,1,3,0.000253292
"6",2028,2,3,0.000138493
"99",2028,1,1,0.0501168
"100",2028,2,1,0
"199",2028,1,2,0
"200",2028,2,2,2.48456e-06
"299",2028,1,3,0.000253123
"300",2028,2,3,0.000138326
"991",2028,1,1,1.26146e-06
"1001",2028,2,1,0
"1991",2028,1,2,0
"2001",2028,2,2,2.56768e-11
"2991",2028,1,3,1.05653e-06
"3001",2028,2,3,7.72981e-07
