"Value.SSB","Value.Recr","Value.SPRratio","Value.F","Value.Bratio","Value.ForeCatch","Value.OFLCatch","Value.lnSPB","year","model_run","iteration","scenario"
495877,13154400,0.122629,0.0589341,1.24018,NA,NA,NA,1995,"constGrowthSelfTest_EM_2020",1,"constGrowth"
666747,19992800,0.0886935,0.0429885,1.66752,NA,NA,NA,1996,"constGrowthSelfTest_EM_2020",1,"constGrowth"
778171,18610800,0.0927495,0.0442545,1.94619,NA,NA,NA,1997,"constGrowthSelfTest_EM_2020",1,"constGrowth"
945364,6117760,0.160647,0.0787918,2.36433,NA,NA,NA,1998,"constGrowthSelfTest_EM_2020",1,"constGrowth"
1069610,5885680,0.137194,0.0625634,2.67507,NA,NA,NA,1999,"constGrowthSelfTest_EM_2020",1,"constGrowth"
956652,6979890,0.163961,0.0713326,2.39256,NA,NA,13.7712,2000,"constGrowthSelfTest_EM_2020",1,"constGrowth"
759616,876497,0.257738,0.0900563,1.89978,NA,NA,NA,2001,"constGrowthSelfTest_EM_2020",1,"constGrowth"
584944,32112100,0.404437,0.125843,1.46293,NA,NA,NA,2002,"constGrowthSelfTest_EM_2020",1,"constGrowth"
419137,21521900,0.375083,0.149141,1.04825,NA,NA,NA,2003,"constGrowthSelfTest_EM_2020",1,"constGrowth"
692040,18235300,0.250327,0.10761,1.73078,NA,NA,NA,2004,"constGrowthSelfTest_EM_2020",1,"constGrowth"
1027810,9096530,0.258369,0.084048,2.57053,NA,NA,NA,2005,"constGrowthSelfTest_EM_2020",1,"constGrowth"
1174850,4686880,0.20089,0.0764089,2.93828,NA,NA,NA,2006,"constGrowthSelfTest_EM_2020",1,"constGrowth"
1042610,2647720,0.300447,0.112013,2.60754,NA,NA,NA,2007,"constGrowthSelfTest_EM_2020",1,"constGrowth"
789062,4233000,0.365881,0.118517,1.97343,NA,NA,NA,2008,"constGrowthSelfTest_EM_2020",1,"constGrowth"
528415,6075120,0.369971,0.141486,1.32155,NA,NA,NA,2009,"constGrowthSelfTest_EM_2020",1,"constGrowth"
350304,474393,0.350808,0.203401,0.876102,NA,NA,NA,2010,"constGrowthSelfTest_EM_2020",1,"constGrowth"
275527,204841,0.463796,0.250459,0.689086,NA,NA,NA,2011,"constGrowthSelfTest_EM_2020",1,"constGrowth"
147544,214018,0.51879,0.437048,0.369005,NA,NA,NA,2012,"constGrowthSelfTest_EM_2020",1,"constGrowth"
53788,428719,0.520955,0.566116,0.134522,NA,NA,NA,2013,"constGrowthSelfTest_EM_2020",1,"constGrowth"
22262.7,1090270,0.405651,0.486837,0.0556784,NA,NA,NA,2014,"constGrowthSelfTest_EM_2020",1,"constGrowth"
21763.7,807603,0.0261371,0.0110263,0.0544306,NA,NA,NA,2015,"constGrowthSelfTest_EM_2020",1,"constGrowth"
34742.4,1380410,0.342043,0.19381,0.0868898,NA,NA,NA,2016,"constGrowthSelfTest_EM_2020",1,"constGrowth"
42926.1,733507,0.231366,0.139626,0.107357,NA,NA,NA,2017,"constGrowthSelfTest_EM_2020",1,"constGrowth"
55296.7,3732510,0.299859,0.195289,0.138296,NA,NA,NA,2018,"constGrowthSelfTest_EM_2020",1,"constGrowth"
