"","year","seas","fleet","catch"
"1",2021,1,1,0.00123793
"2",2021,2,1,0
"3",2021,1,2,0
"4",2021,2,2,0.453662
"5",2021,1,3,5.8822e-05
"6",2021,2,3,2.09943e-05
"85",2021,1,1,0.00123693
"86",2021,2,1,0
"171",2021,1,2,0
"172",2021,2,2,0.453661
"257",2021,1,3,5.78224e-05
"258",2021,2,3,1.99949e-05
"851",2021,1,1,5.87998e-07
"861",2021,2,1,0
"1711",2021,1,2,0
"1721",2021,2,2,2.56153e-05
"2571",2021,1,3,1.78153e-07
"2581",2021,2,3,8.25358e-08
