"","year","seas","fleet","catch"
"1",2028,1,1,1.5
"2",2028,2,1,0
"3",2028,1,2,0
"4",2028,2,2,0.93273
"5",2028,1,3,1.5
"6",2028,2,3,1.5
"99",2028,1,1,26812.5
"100",2028,2,1,0
"199",2028,1,2,0
"200",2028,2,2,0.932729
"299",2028,1,3,344.79
"300",2028,2,3,168.724
"991",2028,1,1,1.5
"1001",2028,2,1,0
"1991",2028,1,2,0
"2001",2028,2,2,1.15921e-05
"2991",2028,1,3,1.5
"3001",2028,2,3,1.5
