"Seas","SpawnBio","Recruit_0","retainB_1","retainN_1","retainB_2","retainN_2","retainB_3","retainN_3","deadB_1","deadN_1","deadB_2","deadN_2","deadB_3","deadN_3","F_1","F_2","F_3","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
1,NA,0,5.77992,47.9332,0,0,0,0,5.77992,47.9332,0,0,0,0,0.507303,0,0,0,0.552018,0.552018,1981,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,1899.48,0,0,0,57.1498,504.057,0,0,0,0,57.1498,504.057,0,0,0,0.218941,0,0,NA,NA,1981,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,102124,73.9399,544.133,0,0,0,0,73.9399,544.133,0,0,0,0,1.33158,0,0,0,1.02207,1.02207,1982,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,4384.71,0,0,0,412.76,3354.96,0,0,0,0,412.76,3354.96,0,0,0,0.602215,0,0,NA,NA,1982,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,353580,213.19,2337.41,0,0,0,0,213.19,2337.41,0,0,0,0,0.0910964,0,0,0,0.776796,0.776796,1983,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,6692.89,0,0,0,159.121,1183.72,0,0,0,0,159.121,1183.72,0,0,0,0.120524,0,0,NA,NA,1983,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,396085,75.3901,888.594,0,0,0,0,75.3901,888.594,0,0,0,0,0.0152503,0,0,0,-0.253074,-0.253074,1984,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,17454.2,0,0,0,3495.8,26033.9,0,0,0,0,3495.8,26033.9,0,0,0,1.81814,0,0,NA,NA,1984,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,338177,819.428,7096.55,0,0,0,0,819.428,7096.55,0,0,0,0,0.108219,0,0,0,0.352465,0.352465,1985,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,27143,0,0,0,1019,6864.19,0,0,0,0,1019,6864.19,0,0,0,0.256208,0,0,NA,NA,1985,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,928666,387.71,3124.87,0,0,0,0,387.71,3124.87,0,0,0,0,0.0450696,0,0,0,0.83655,0.83655,1986,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,30492.5,0,0,0,2278.89,14260.8,0,0,0,0,2278.89,14260.8,0,0,0,0.347942,0,0,NA,NA,1986,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,1678380,2247.31,21032.5,0,0,0,0,2247.31,21032.5,0,0,0,0,0.359348,0,0,0,0.527856,0.527856,1987,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,53582.7,0,0,0,3639.76,25846.4,0,0,0,0,3639.76,25846.4,0,0,0,0.333156,0,0,NA,NA,1987,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,2045130,2179.91,19769.3,0,0,0,0,2179.91,19769.3,0,0,0,0,0.181048,0,0,0,-0.238323,-0.238323,1988,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,78637.5,0,0,0,2614.75,19298.2,0,0,0,0,2614.75,19298.2,0,0,0,0.12564,0,0,NA,NA,1988,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,1315370,7290.44,58671,0,0,0,0,7290.44,58671,0,0,0,0,0.388888,0,0,0,-0.241935,-0.241935,1989,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,134307,0,0,0,8031.52,60463.1,0,0,0,0,8031.52,60463.1,0,0,0,0.41662,0,0,NA,NA,1989,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,1986460,6158.42,45405.4,0,0,0,0,6158.42,45405.4,0,0,0,0,0.236295,0,0,0,0.909323,0.909323,1990,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,121311,0,0,0,14443.5,108186,0,0,0,0,14443.5,108186,0,0,0,0.687161,0,0,NA,NA,1990,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,5826840,24698,160919,0,0,0,0,24698,160919,0,0,0,0,1.12773,0,0,0,0.652911,0.652911,1991,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,99619,0,0,0,10323.5,80009,0,0,0,0,10323.5,80009,0,0,0,0.706271,0,0,NA,NA,1991,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,3877360,43769.2,344279,0,0,3.89973,20.2439,43769.2,344279,0,0,3.89973,20.2439,3.99961,0,0.047702,0,1.558,1.558,1992,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,102996,0,0,0,30857.9,391245,0.179996,0.934272,0,0,30857.9,391245,0.179996,0.934272,0,3.70162,0.0030027,0,NA,NA,1992,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,9838120,822.8,9929.31,0,0,0,0,822.8,9929.31,0,0,0,0,0.0177567,0,0,0,2.03517,2.03517,1993,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,167357,0,0,0,11345.8,154156,0,0,0,0,11345.8,154156,0,0,0,0.155762,0,0,NA,NA,1993,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,22618500,8838.69,100661,0,0,0,0,8838.69,100661,0,0,0,0,0.116137,0,0,0,1.11881,1.11881,1994,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,266872,0,0,0,39748.4,605560,0,0,0,0,39748.4,605560,0,0,0,0.308653,0,0,NA,NA,1994,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,12136900,5993.28,65072.3,0,0,22.68,119.698,5993.28,65072.3,0,0,22.68,119.698,0.0961805,0,0.22287,0,0.776758,0.776758,1995,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,553976,0,0,0,26565.7,393086,0,0,0,0,26565.7,393086,0,0,0,0.164973,0,0,NA,NA,1995,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,12275300,11917.3,121922,0,0,0,0,11917.3,121922,0,0,0,0,0.0809166,0,0,0,1.17217,1.17217,1996,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,799956,0,0,0,19158.7,239398,43.54,231.691,0,0,19158.7,239398,43.54,231.691,0,0.104256,0.631173,0,NA,NA,1996,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,20741900,13018.2,172989,0,0,27.22,146.518,13018.2,172989,0,0,27.22,146.518,0.152805,0,0.22985,0,1.16828,1.16828,1997,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,864301,0,0,0,24527.6,318029,0.82,4.40536,0,0,24527.6,318029,0.82,4.40536,0,0.112389,0.00967611,0,NA,NA,1997,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,21150200,18925.2,283339,0,0,488.25,2687.57,18925.2,283339,0,0,488.25,2687.57,0.212921,0,2.90758,0,-0.377071,-0.377071,1998,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,898362,0,0,0,63278.4,923145,74.3899,410.64,0,0,63278.4,923145,74.3899,410.64,0,0.27518,0.748313,0,NA,NA,1998,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,4560870,14996.2,223326,0,0,725.2,5379.85,14996.2,223326,0,0,725.2,5379.85,1.95917,0,0.00281558,0,-0.545145,-0.545145,1999,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,1043900,0,0,0,58341.4,887380,429.589,2942.37,0,0,58341.4,887380,429.589,2942.37,0,0.799184,0.00205096,0,NA,NA,1999,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,4015480,23809.5,287761,0,0,15585.6,116673,23809.5,287761,0,0,15585.6,116673,3.72865,0,0.0519846,0,0.0098429,0.0098429,2000,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,1004250,0,0,0,35179.3,497282,2336.9,15848.3,0,0,35179.3,497282,2336.9,15848.3,0,1.1479,0.00961148,0,NA,NA,2000,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,6924520,11550.5,133128,0,0,22546,153800,11550.5,133128,0,0,22546,153800,2.32231,0,0.0691834,0,-1.36898,-1.36898,2001,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,770852,0,0,0,41118.5,702688,3136.84,19553,0,0,41118.5,702688,3136.84,19553,0,1.25265,0.0120875,0,NA,NA,2001,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,1615030,16322.9,223494,0,0,35531.5,217001,16322.9,223494,0,0,35531.5,217001,4.00002,0,0.142272,0,1.84975,1.84975,2002,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,592378,0,0,0,36130.6,476811,597.289,3452.91,0,0,36130.6,476811,597.289,3452.91,0,1.3401,0.00316347,0,NA,NA,2002,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,36835300,10340.6,186733,0,0,37242.3,249273,10340.6,186733,0,0,37242.3,249273,2.3867,0,0.183522,0,1.56541,1.56541,2003,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,419139,0,0,0,21300.5,383711,2618.44,16500.2,0,0,21300.5,383711,2618.44,16500.2,0,0.221935,0.0171147,0,NA,NA,2003,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,23972200,17049,363999,0,0,46730.8,353412,17049,363999,0,0,46730.8,353412,0.8259,0,0.321021,0,1.43706,1.43706,2004,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,504355,0,0,0,25249.9,441269,1016.32,7989.43,0,0,25249.9,441269,1016.32,7989.43,0,0.0857445,0.00871988,0,NA,NA,2004,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,22870700,13803,242662,0,0,54152.6,470497,13803,242662,0,0,54152.6,470497,0.397453,0,0.50866,0,0.294861,0.294861,2005,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,750567,0,0,0,30364.2,605513,101.7,841.003,0,0,30364.2,605513,101.7,841.003,0,0.361496,0.00124592,0,NA,NA,2005,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,8453820,20726.2,370919,0,0,41221,396744,20726.2,370919,0,0,41221,396744,0.668299,0,0.178632,0,0.113904,0.113904,2006,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,881944,0,0,0,39900.3,712025,0,0,0,0,39900.3,712025,0,0,0,0.601006,0,0,NA,NA,2006,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,7412550,46228.2,694607,0,0,48237.1,395699,46228.2,694607,0,0,48237.1,395699,2.93088,0,0.282986,0,-0.663912,-0.663912,2007,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,835062,0,0,0,42910.1,783643,0,0,0,0,42910.1,783643,0,0,0,0.994812,0,0,NA,NA,2007,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,3350830,30036.8,450096,0,0,39804.9,323572,30036.8,450096,0,0,39804.9,323572,4.00003,0,0.206411,0,-0.0934002,-0.0934002,2008,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,677818,0,0,0,41198.6,654737,0,0,0,0,41198.6,654737,0,0,0,1.36914,0,0,NA,NA,2008,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,5540830,14044.9,186254,0,0,44841.2,344749,14044.9,186254,0,0,44841.2,344749,0.20518,0,0.314119,0,0.144479,0.144479,2009,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,477283,0,0,0,31146.5,598612,1369.73,10040.8,0,0,31146.5,598612,1369.73,10040.8,0,1.34864,0.0132267,0,NA,NA,2009,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,6134450,11274,179722,0,0,54085.9,393459,11274,179722,0,0,54085.9,393459,0.250422,0,0.512032,0,-2.19827,-2.19827,2010,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,345603,0,0,0,27267.6,474150,0.0900002,0.619871,0,0,27267.6,474150,0.0900002,0.619871,0,0.614509,1.22312e-06,0,NA,NA,2010,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,506318,24871.4,293871,0,0,39750.5,295581,24871.4,293871,0,0,39750.5,295581,0.504811,0,0.393072,0,-3.7439,-3.7439,2011,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,346689,0,0,0,23189.9,252962,5805.63,39953.4,0,0,23189.9,252962,5805.63,39953.4,0,1.96421,0.0834165,0,NA,NA,2011,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,108109,1528.37,13243.6,0,0,91425.8,667004,1528.37,13243.6,0,0,91425.8,667004,0.0255233,0,1.37821,0,-2.96915,-2.96915,2012,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,217744,0,0,0,13884.9,108601,1570.78,10618.9,0,0,13884.9,108601,1570.78,10618.9,0,1.53421,0.0401874,0,NA,NA,2012,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,180219,921.558,6565.45,0,0,57217.8,370460,921.558,6565.45,0,0,57217.8,370460,2.1698,0,1.46781,0,-1.27642,-1.27642,2013,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,95964.5,0,0,0,5625.03,38918,908.01,5490.34,0,0,5625.03,38918,908.01,5490.34,0,0.374295,0.0397606,0,NA,NA,2013,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,546857,1840.33,12881.3,0,0,15215.7,88458.3,1840.33,12881.3,0,0,15215.7,88458.3,3.9999,0,0.619591,0,-0.374774,-0.374774,2014,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,45110.8,0,0,0,727.709,7519.94,2193.87,12310.8,0,0,727.709,7519.94,2193.87,12310.8,0,0.13095,0.141907,0,NA,NA,2014,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,712778,6.13,33.771,0,0,66.2799,354.319,6.13,33.771,0,0,66.2799,354.319,0.000607028,0,0.0796532,0,-1.04841,-1.04841,2015,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,40038.1,0,0,0,185.82,1216.61,1.29,6.8414,0,0,185.82,1216.61,1.29,6.8414,0,0.0242854,0.00210003,0,NA,NA,2015,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,326635,283.54,1583.9,0,0,173.15,910.325,283.54,1583.9,0,0,173.15,910.325,0.0662678,0,0.289084,0,-0.720818,-0.720818,2016,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,60118.2,0,0,0,7080.53,49630.6,0.0499998,0.260075,0,0,7080.53,49630.6,0.0499998,0.260075,0,0.934102,0.000118592,0,NA,NA,2016,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,648044,170.41,1021.43,0,0,1.17,6.01166,170.41,1021.43,0,0,1.17,6.01166,0.0827779,0,0.00264796,0,-1.2114,-1.2114,2017,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,56373.6,0,0,0,6229.43,37037.2,2.22,11.255,0,0,6229.43,37037.2,2.22,11.255,0,0.570949,0.00666876,0,NA,NA,2017,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,412264,35.3099,197.518,0,0,7.86002,39.739,35.3099,197.518,0,0,7.86002,39.739,0.0116842,0,0.0152599,0,0.0245693,0.0245693,2018,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,46199,0,0,0,11819.4,73477.9,2.51,12.6906,0,0,11819.4,73477.9,2.51,12.6906,0,1.40557,0.00656341,0,NA,NA,2018,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,1733540,130.86,732.8,0,0,7.73001,38.8538,130.86,732.8,0,0,7.73001,38.8538,0.0420628,0,0.0104624,0,0,0,2019,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,43144.5,0,0,0,11819.4,84659.4,2.51,12.6163,0,0,11819.4,84659.4,2.51,12.6163,0,1.84445,0.00457344,0,NA,NA,2019,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,1591590,4.69018,27.2083,0,0,0.201024,1.01277,4.69018,27.2083,0,0,0.201024,1.01277,0.00212931,0,0.000366927,0,-0.558956,-0.558956,2020,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,61057.7,0,0,0,728.416,5653.53,0.0684332,0.344772,0,0,728.416,5653.53,0.0684332,0.344772,0,0.0770935,0.000167386,0,NA,NA,2020,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,1233170,1106.63,7119.98,0,0,3.97376,19.9879,1106.63,7119.98,0,0,3.97376,19.9879,0.35239,0,0.0121041,0,-0.268785,-0.268785,2021,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,94225.6,0,0,0,11291.6,87898.8,3.30805,16.639,0,0,11291.6,87898.8,3.30805,16.639,0,0.660043,0.0135956,0,NA,NA,2021,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,2358070,365.38,2348.18,0,0,4.87878,25.0354,365.38,2348.18,0,0,4.87878,25.0354,0.0747322,0,0.0241147,0,-0.84499,-0.84499,2022,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,102858,0,0,0,3462.33,24945.5,2.06004,10.5703,0,0,3462.33,24945.5,2.06004,10.5703,0,0.133853,0.0137635,0,NA,NA,2022,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,1419750,2215.65,13707.2,0,0,117.176,610.362,2215.65,13707.2,0,0,117.176,610.362,0.23949,0,0.869915,0,0.524479,0.524479,2023,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,130115,0,0,0,3718.48,27361.4,19.3829,101.001,0,0,3718.48,27361.4,19.3829,101.001,0,0.138796,0.243447,0,NA,NA,2023,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,6671340,0.00635985,0.0386048,0,0,0.000431475,0.00225904,0.00635985,0.0386048,0,0,0.000431475,0.00225904,4.6901e-07,0,3.85733e-06,0,-1.72239,-1.72239,2024,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,145818,0,0,0,0.0599012,0.430749,8.04847e-05,0.000421372,0,0,0.0599012,0.430749,8.04847e-05,0.000421372,0,1.76354e-06,9.63961e-07,0,NA,NA,2024,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,765953,7578.35,45834.5,0,0,256.402,1348.88,7578.35,45834.5,0,0,256.402,1348.88,0.514267,0,4,0,0.630696,0.630696,2025,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,247647,0,0,0,40753.1,321893,76.5221,403.564,0,0,40753.1,321893,76.5221,403.564,0,1.08728,4,0,NA,NA,2025,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,11390200,0.0451278,0.287401,0,0,0.0021464,0.0113255,0.0451278,0.287401,0,0,0.0021464,0.0113255,3.30091e-06,0,2.87977e-05,0,-0.896635,-0.896635,2026,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,239749,0,0,0,0.555474,4.10264,0.000806746,0.00424997,0,0,0.555474,4.10264,0.000806746,0.00424997,0,9.32415e-06,1.44784e-05,0,NA,NA,2026,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,2425630,0.00620098,0.0386127,0,0,0.000283641,0.0014947,0.00620098,0.0386127,0,0,0.000283641,0.0014947,3.10339e-07,0,1.5225e-06,0,-0.0347062,-0.0347062,2027,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,413550,0,0,0,0.172503,1.27781,0.000106219,0.000559021,0,0,0.172503,1.27781,0.000106219,0.000559021,0,2.07754e-06,7.62891e-07,0,NA,NA,2027,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,7681420,0.00427656,0.0265509,0,0,0.000204363,0.00107638,0.00427656,0.0265509,0,0,0.000204363,0.00107638,1.13282e-07,0,4.7314e-07,0,0.791511,0.791511,2028,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,470087,0,0,0,0.181803,1.36201,7.60326e-05,0.000400032,0,0,0.181803,1.36201,7.60326e-05,0.000400032,0,1.77041e-06,2.35587e-07,0,NA,NA,2028,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,18590300,0.00223422,0.013534,0,0,9.97064e-05,0.000524801,0.00223422,0.013534,0,0,9.97064e-05,0.000524801,4.71474e-08,0,1.74768e-07,0.999999,-1.42817,-1.42817,2029,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
2,521513,0,0,0,0.208745,1.41366,3.64975e-05,0.000191934,0,0,0.208745,1.41366,3.64975e-05,0.000191934,0,1.42931e-06,8.56347e-08,0,NA,NA,2029,"0_estimate_cohort_growh_OM","1","5pctAnnChangeNsamp10Model"
1,NA,0,18218.3,235438,0,0,0.125797,0.979953,18218.3,235438,0,0,0.125797,0.979953,0.0138592,0,3.86609,0.0573161,4.9944,4.9944,2000,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
2,2441710,0,0,0,34453.1,346901,0.091351,0.689999,0,0,34453.1,346901,0.091351,0.689999,0,0.0604617,3.99872,0,NA,NA,2000,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
1,NA,11338900,15531.5,146904,0,0,1.28962,9.18094,15531.5,146904,0,0,1.28962,9.18094,0.0202688,0,3.93255,0.0507655,2.74872,2.74872,2001,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
2,2188100,0,0,0,20192.9,169679,0.633944,4.24934,0,0,20192.9,169679,0.633944,4.24934,0,0.0279805,2.43406,0,NA,NA,2001,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
1,NA,72411700,7464.53,103980,0,0,15.3997,98.4281,7464.53,103980,0,0,15.3997,98.4281,0.23862,0,3.94646,0.24632,3.68286,3.68286,2002,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
2,1633840,0,0,0,80269.9,763994,0.346694,2.17243,0,0,80269.9,763994,0.346694,2.17243,0,0.57954,0.114828,0,NA,NA,2002,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
1,NA,182152000,8860.04,115317,0,0,0.662095,4.07594,8860.04,115317,0,0,0.662095,4.07594,0.110432,0,0.0159274,0.0584448,2.08958,2.08958,2003,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
2,1438700,0,0,0,23809.7,221278,3.07216,18.4352,0,0,23809.7,221278,3.07216,18.4352,0,0.0431523,0.0956806,0,NA,NA,2003,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
1,NA,36795200,14370.4,190364,0,0,13.3223,79.8781,14370.4,190364,0,0,13.3223,79.8781,0.0331213,0,0.0356064,0.0528269,1.96254,1.96254,2004,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
2,2243150,0,0,0,39289,521044,338.712,1997.39,0,0,39289,521044,338.712,1997.39,0,0.0941958,1.20826,0,NA,NA,2004,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
1,NA,33017600,9646.55,122694,0,0,12619.8,74135.9,9646.55,122694,0,0,12619.8,74135.9,0.00764192,0,3.99805,0.0504925,-1.16082,-1.16082,2005,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
2,3002440,0,0,0,32023.5,322855,79.5777,463.648,0,0,32023.5,322855,79.5777,463.648,0,0.0467913,0.0346604,0,NA,NA,2005,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
1,NA,1465600,17650.1,183343,0,0,51138.9,297034,17650.1,183343,0,0,51138.9,297034,0.0197671,0,3.38089,0.058547,-1.19921,-1.19921,2006,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
2,2818760,0,0,0,50591.8,448417,0,0,0,0,50591.8,448417,0,0,0,0.0658229,0,0,NA,NA,2006,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
1,NA,1408060,55731.1,656889,0,0,55410.3,318568,55731.1,656889,0,0,55410.3,318568,0.178094,0,1.70218,0.133204,-2.76187,-2.76187,2007,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
2,2180180,0,0,0,51416.7,411998,0,0,0,0,51416.7,411998,0,0,0,0.161039,0,0,NA,NA,2007,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
1,NA,292777,33466.6,325060,0,0,38755.5,220411,33466.6,325060,0,0,38755.5,220411,0.272251,0,3.37864,0.160361,-1.12561,-1.12561,2008,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
2,1474840,0,0,0,53219.8,365962,0,0,0,0,53219.8,365962,0,0,0,0.11642,0,0,NA,NA,2008,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
1,NA,1479120,16609.2,197950,0,0,10534.9,60860.6,16609.2,197950,0,0,10534.9,60860.6,1.55936,0,3.99613,0.505762,-1.67239,-1.67239,2009,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
2,961756,0,0,0,33079.8,215433,2293.04,13287.7,0,0,33079.8,215433,2293.04,13287.7,0,0.35257,2.34179,0,NA,NA,2009,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
1,NA,833677,12832.6,138423,0,0,19962.2,116566,12832.6,138423,0,0,19962.2,116566,3.99611,0,3.93617,0.745988,-3.36631,-3.36631,2010,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
2,567037,0,0,0,18086.1,116595,0.0469029,0.272216,0,0,18086.1,116595,0.0469029,0.272216,0,0.193108,1.43417e-05,0,NA,NA,2010,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
1,NA,145586,19840.6,266440,0,0,31084.3,180072,19840.6,266440,0,0,31084.3,180072,3.69736,0,1.66829,0.786249,-3.30477,-3.30477,2011,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
2,321438,0,0,0,25929.5,190859,6730.08,38761.4,0,0,25929.5,190859,6730.08,38761.4,0,2.48262,0.578627,0,NA,NA,2011,"constGrowthfixedParamsEM_EM_2020","1","5pctAnnChangeNsamp10Model"
