"","year","seas","fleet","catch"
"1",2029,1,1,0.000127201
"2",2029,2,1,0
"3",2029,1,2,0
"4",2029,2,2,13915.8
"5",2029,1,3,0.0978169
"6",2029,2,3,0.059424
"101",2029,1,1,0.000126201
"102",2029,2,1,0
"203",2029,1,2,0
"204",2029,2,2,13915.8
"305",2029,1,3,0.0978159
"306",2029,2,3,0.059423
"1011",2029,1,1,3.55913e-09
"1021",2029,2,1,0
"2031",2029,1,2,0
"2041",2029,2,2,0.13124
"3051",2029,1,3,0.00033027
"3061",2029,2,3,0.000268723
