"Seas","SpawnBio","Recruit_0","retainB_1","retainN_1","retainB_2","retainN_2","retainB_3","retainN_3","deadB_1","deadN_1","deadB_2","deadN_2","deadB_3","deadN_3","F_1","F_2","F_3","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
1,NA,124137,417.865,4535.02,0,0,23.899,176.778,417.865,4535.02,0,0,23.899,176.778,0.121558,0,0.0707742,0.112024,2.76713,2.76713,2019,"constGrowthOMfixedParamsEM_EM_2020","2","constGrowth_compNsamp"
2,38402.7,0,0,0,8107.71,86232.5,0.731452,5.23308,0,0,8107.71,86232.5,0.731452,5.23308,0,0.693044,0.00286412,0,NA,NA,2019,"constGrowthOMfixedParamsEM_EM_2020","2","constGrowth_compNsamp"
1,NA,19902800,6778.6,196196,0,0,875.324,9242.89,6778.6,196196,0,0,875.324,9242.89,0.248723,0,2.68667,0.321346,0,0,2020,"constGrowthOMfixedParamsEM_EM_2020","2","constGrowth_compNsamp"
2,480269,0,0,0,15812.1,178143,91.9168,1013.59,0,0,15812.1,178143,91.9168,1013.59,0,3.80081,0.185618,0,NA,NA,2020,"constGrowthOMfixedParamsEM_EM_2020","2","constGrowth_compNsamp"
1,NA,2825980,4262.41,118966,0,0,3304.39,36588.9,4262.41,118966,0,0,3304.39,36588.9,1.07498,0,4,0.370304,0,0,2021,"constGrowthOMfixedParamsEM_EM_2020","2","constGrowth_compNsamp"
2,475641,0,0,0,448257,5031710,173.931,1818.15,0,0,448257,5031710,173.931,1818.15,0,4,0.370967,0,NA,NA,2021,"constGrowthOMfixedParamsEM_EM_2020","2","constGrowth_compNsamp"
1,NA,0,23692.3,290481,0,0,15586.9,116102,23692.3,290481,0,0,15586.9,116102,1.60711,0,0.142838,0.314047,-1.33752,-1.33752,2000,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,544919,0,0,0,35285.1,422990,2337.01,15922.3,0,0,35285.1,422990,2337.01,15922.3,0,0.33424,0.0273327,0,NA,NA,2000,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,8550420,11578.8,159465,0,0,22549.8,155158,11578.8,159465,0,0,22549.8,155158,1.10675,0,0.179498,0.338833,-0.536142,-0.536142,2001,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,446256,0,0,0,41568.6,586734,3137.68,20237.8,0,0,41568.6,586734,3137.68,20237.8,0,0.436524,0.0327486,0,NA,NA,2001,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,1584190,16609.1,243556,0,0,35709.1,239060,16609.1,243556,0,0,35709.1,239060,1.37257,0,0.326077,0.338857,2.22166,2.22166,2002,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,409259,0,0,0,36371.5,458689,597.391,3792.99,0,0,36371.5,458689,597.391,3792.99,0,0.30774,0.00740657,0,NA,NA,2002,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,24499000,10363.8,171460,0,0,37607.4,253802,10363.8,171460,0,0,37607.4,253802,1.04622,0,0.431696,0.315307,1.54694,1.54694,2003,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,335573,0,0,0,21360.3,403934,2619.36,17186.9,0,0,21360.3,403934,2619.36,17186.9,0,0.199443,0.0412622,0,NA,NA,2003,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,11877700,17063.6,302845,0,0,47147.4,365671,17063.6,302845,0,0,47147.4,365671,0.647568,0,0.584237,0.283019,1.79574,1.79574,2004,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,610790,0,0,0,25312.1,352438,1016.5,7537.54,0,0,25312.1,352438,1016.5,7537.54,0,0.072487,0.0166158,0,NA,NA,2004,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,17315300,13811.6,200806,0,0,54605.9,457723,13811.6,200806,0,0,54605.9,457723,0.485626,0,0.536231,0.279186,0.717785,0.717785,2005,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,820282,0,0,0,30375.4,423785,101.701,776.06,0,0,30375.4,423785,101.701,776.06,0,0.117145,0.00125396,0,NA,NA,2005,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,6154250,20749.5,294728,0,0,41365,321582,20749.5,294728,0,0,41365,321582,0.688047,0,0.249168,0.217167,0.371973,0.371973,2006,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,954509,0,0,0,40035.2,500782,0,0,0,0,40035.2,500782,0,0,0,0.135611,0,0,NA,NA,2006,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,4435890,46337.6,558946,0,0,48454.1,345567,46337.6,558946,0,0,48454.1,345567,2.25735,0,0.234296,0.352047,-0.127654,-0.127654,2007,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,844468,0,0,0,42928.6,503831,0,0,0,0,42928.6,503831,0,0,0,0.302444,0,0,NA,NA,2007,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,2652290,30249.4,335920,0,0,39762.3,265034,30249.4,335920,0,0,39762.3,265034,2.15368,0,0.195067,0.377541,0.458072,0.458072,2008,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,628168,0,0,0,41274.8,461092,0,0,0,0,41274.8,461092,0,0,0,0.420948,0,0,NA,NA,2008,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,4565600,14046.4,170922,0,0,44780.7,282503,14046.4,170922,0,0,44780.7,282503,1.71086,0,0.277553,0.406342,1.22725,1.22725,2009,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,421612,0,0,0,31188.8,410946,1369.7,8264.13,0,0,31188.8,410946,1369.7,8264.13,0,0.506109,0.0116972,0,NA,NA,2009,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,9124620,11270,173290,0,0,53994.5,337373,11270,173290,0,0,53994.5,337373,1.33268,0,0.510837,0.37591,-0.681321,-0.681321,2010,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,302867,0,0,0,27306.5,415397,0.09,0.547516,0,0,27306.5,415397,0.09,0.547516,0,0.307021,1.23334e-06,0,NA,NA,2010,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,1243570,24825.3,386020,0,0,40018.1,273394,24825.3,386020,0,0,40018.1,273394,2.14933,0,0.575257,0.394901,-2.40266,-2.40266,2011,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,326748,0,0,0,23065.4,294873,5816.76,38172.4,0,0,23065.4,294873,5816.76,38172.4,0,0.191574,0.121295,0,NA,NA,2011,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,227155,1528.05,16773.1,0,0,94386.3,703405,1528.05,16773.1,0,0,94386.3,703405,0.223496,0,1.88648,0.51973,-1.45591,-1.45591,2012,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,229703,0,0,0,13842.8,141787,1571.44,11035.9,0,0,13842.8,141787,1571.44,11035.9,0,0.376374,0.0518861,0,NA,NA,2012,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,525081,921.279,8611.73,0,0,57158.5,398942,921.279,8611.73,0,0,57158.5,398942,0.371155,0,1.33341,0.485614,-0.932438,-0.932438,2013,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,120263,0,0,0,5609.93,55977.1,907.983,5899.76,0,0,5609.93,55977.1,907.983,5899.76,0,0.415876,0.0333681,0,NA,NA,2013,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,673481,1829.2,23100.4,0,0,15148,96079.7,1829.2,23100.4,0,0,15148,96079.7,1.46927,0,0.490629,0.307547,0.0687576,0.0687576,2014,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,71983.1,0,0,0,727.477,9754.8,2192.19,13297.5,0,0,727.477,9754.8,2192.19,13297.5,0,0.0681172,0.102509,0,NA,NA,2014,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,1369880,6.12998,84.9207,0,0,66.2778,409.145,6.12998,84.9207,0,0,66.2778,409.145,0.00379493,0,0.00319097,0.00894378,-0.610898,-0.610898,2015,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,61108.4,0,0,0,185.798,2674.23,1.29,7.71768,0,0,185.798,2674.23,1.29,7.71768,0,0.0116545,7.92006e-05,0,NA,NA,2015,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,624332,283.52,4305.77,0,0,173.12,1134.81,283.52,4305.77,0,0,173.12,1134.81,0.134525,0,0.0104053,0.183404,-0.0152695,-0.0152695,2016,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,70601.3,0,0,0,7077.17,92656.4,0.05,0.312696,0,0,7077.17,92656.4,0.05,0.312696,0,0.323411,3.82911e-06,0,NA,NA,2016,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,1244160,170.405,2384.95,0,0,1.17,7.99622,170.405,2384.95,0,0,1.17,7.99622,0.0983779,0,7.44305e-05,0.215365,-0.444719,-0.444719,2017,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,68484.4,0,0,0,6227.83,86755.2,2.21999,14.2788,0,0,6227.83,86755.2,2.21999,14.2788,0,0.407913,0.000177776,0,NA,NA,2017,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,794222,35.3101,530.489,0,0,7.8599,53.9842,35.3101,530.489,0,0,7.8599,53.9842,0.0180144,0,0.000473778,0.293614,0.13636,0.13636,2018,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,70948.2,0,0,0,11835.1,156997,2.50999,16.1599,0,0,11835.1,156997,2.50999,16.1599,0,0.607994,0.000191529,0,NA,NA,2018,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,1515000,130.856,1942.97,0,0,7.72988,52.2742,130.856,1942.97,0,0,7.72988,52.2742,0.0750374,0,0.000477866,0.342766,-0.835162,-0.835162,2019,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,66030.3,0,0,0,11774.2,172847,2.50998,16.0243,0,0,11774.2,172847,2.50998,16.0243,0,0.735008,0.00019709,0,NA,NA,2019,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,835376,8257.4,125744,0,0,523.966,3585.34,8257.4,125744,0,0,523.966,3585.34,4,0,0.0346836,0.547211,-1.98383,-1.98383,2020,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,64234.8,0,0,0,17208.1,230980,85.0077,544.348,0,0,17208.1,230980,85.0077,544.348,0,0.933394,0.00749748,0,NA,NA,2020,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,260143,4254.61,57998.4,0,0,21.6947,147.155,4254.61,57998.4,0,0,21.6947,147.155,2.92161,0,0.00163654,0.832705,0,0,2021,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,53864.8,0,0,0,29547.4,354294,5.0808,31.6213,0,0,29547.4,354294,5.0808,31.6213,0,4,0.000543615,0,NA,NA,2021,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,1679470,0.0385401,0.680802,0,0,0.000327476,0.00205368,0.0385401,0.680802,0,0,0.000327476,0.00205368,6.33606e-05,0,3.54913e-08,5.61074e-05,-1.11022e-16,0,2022,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
2,26780.4,0,0,0,0.701264,12.9795,8.60365e-05,0.00052578,0,0,0.701264,12.9795,8.60365e-05,0.00052578,0,8.67474e-05,1.17893e-08,0,NA,NA,2022,"constGrowthOMfixedParamsEM_EM_2021","2","constGrowth_compNsamp"
1,NA,0,23693.2,288324,0,0,15586.4,115872,23693.2,288324,0,0,15586.4,115872,1.81019,0,0.158542,0.317596,-1.45515,-1.45515,2000,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,522809,0,0,0,35290.5,422600,2336.97,15889.9,0,0,35290.5,422600,2336.97,15889.9,0,0.333114,0.0304159,0,NA,NA,2000,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,8681750,11578,155236,0,0,22546,154901,11578,155236,0,0,22546,154901,1.18128,0,0.196975,0.336647,-0.578327,-0.578327,2001,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,431224,0,0,0,41597.7,583234,3137.62,20248,0,0,41597.7,583234,3137.62,20248,0,0.42732,0.0359649,0,NA,NA,2001,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,1531020,16613.9,242641,0,0,35708.3,239303,16613.9,242641,0,0,35708.3,239303,1.54069,0,0.350111,0.340394,2.20076,2.20076,2002,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,401225,0,0,0,36394.1,460094,597.393,3793.51,0,0,36394.1,460094,597.393,3793.51,0,0.304583,0.00797691,0,NA,NA,2002,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,24254500,10365.7,168902,0,0,37620.6,253542,10365.7,168902,0,0,37620.6,253542,1.17767,0,0.459134,0.318728,1.51018,1.51018,2003,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,330183,0,0,0,21366,401625,2619.4,17144.3,0,0,21366,401625,2619.4,17144.3,0,0.203468,0.0440327,0,NA,NA,2003,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,11575300,17067.1,301160,0,0,47174.6,364066,17067.1,301160,0,0,47174.6,364066,0.747756,0,0.620567,0.286054,1.79163,1.79163,2004,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,594703,0,0,0,25317.6,353261,1016.52,7523.01,0,0,25317.6,353261,1016.52,7523.01,0,0.0739443,0.0176716,0,NA,NA,2004,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,17438700,13813,201508,0,0,54644.6,455661,13813,201508,0,0,54644.6,455661,0.568822,0,0.577658,0.284682,0.730239,0.730239,2005,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,797066,0,0,0,30382.8,424775,101.701,770.644,0,0,30382.8,424775,101.701,770.644,0,0.119786,0.00136509,0,NA,NA,2005,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,6307130,20752.4,289381,0,0,41380.1,320758,20752.4,289381,0,0,41380.1,320758,0.757559,0,0.273032,0.220193,0.350653,0.350653,2006,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,930500,0,0,0,40043.9,500560,0,0,0,0,40043.9,500560,0,0,0,0.134113,0,0,NA,NA,2006,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,4399110,46344.6,553673,0,0,48477.3,345250,46344.6,553673,0,0,48477.3,345250,2.47623,0,0.251758,0.349344,-0.138853,-0.138853,2007,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,830877,0,0,0,42946,501212,0,0,0,0,42946,501212,0,0,0,0.293936,0,0,NA,NA,2007,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,2659210,30248.2,326981,0,0,39788.7,264385,30248.2,326981,0,0,39788.7,264385,2.27533,0,0.207375,0.370106,0.455321,0.455321,2008,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,620408,0,0,0,41288.2,456647,0,0,0,0,41288.2,456647,0,0,0,0.408993,0,0,NA,NA,2008,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,4615840,14049.1,168004,0,0,44816.1,282227,14049.1,168004,0,0,44816.1,282227,1.86488,0,0.288698,0.402615,1.22896,1.22896,2009,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,417903,0,0,0,31188.3,408698,1369.74,8244.28,0,0,31188.3,408698,1369.74,8244.28,0,0.498706,0.0121753,0,NA,NA,2009,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,9264490,11271.9,171759,0,0,54052.2,336355,11271.9,171759,0,0,54052.2,336355,1.48486,0,0.526508,0.373799,-0.609437,-0.609437,2010,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,300948,0,0,0,27317.5,416143,0.09,0.545706,0,0,27317.5,416143,0.09,0.545706,0,0.305991,1.27082e-06,0,NA,NA,2010,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,1354300,24835.6,386262,0,0,40044.3,272034,24835.6,386262,0,0,40044.3,272034,2.42689,0,0.593011,0.392653,-2.25838,-2.25838,2011,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,326432,0,0,0,23071.8,296734,5817.17,37994.8,0,0,23071.8,296734,5817.17,37994.8,0,0.189022,0.125541,0,NA,NA,2011,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,266391,1528.13,16814.5,0,0,94509.5,702718,1528.13,16814.5,0,0,94509.5,702718,0.241727,0,1.98496,0.512172,-1.32579,-1.32579,2012,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,233444,0,0,0,13842.6,142557,1571.44,11013.2,0,0,13842.6,142557,1571.44,11013.2,0,0.349985,0.0549364,0,NA,NA,2012,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,610502,921.276,8458.82,0,0,57167.6,398589,921.276,8458.82,0,0,57167.6,398589,0.339526,0,1.38526,0.465988,-0.758083,-0.758083,2013,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,125515,0,0,0,5610.5,55825.9,907.96,5915.55,0,0,5610.5,55825.9,907.96,5915.55,0,0.353206,0.0342635,0,NA,NA,2013,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,830956,1829.2,23025.4,0,0,15145.1,96339.6,1829.2,23025.4,0,0,15145.1,96339.6,1.39825,0,0.480713,0.285279,0.0891313,0.0891313,2014,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,77842,0,0,0,727.466,9833.83,2191.93,13314.5,0,0,727.466,9833.83,2191.93,13314.5,0,0.0576006,0.0996673,0,NA,NA,2014,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,1488270,6.12998,85.6923,0,0,66.2774,410.437,6.12998,85.6923,0,0,66.2774,410.437,0.00373111,0,0.00300789,0.0078155,-0.729729,-0.729729,2015,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,68574.7,0,0,0,185.798,2655.68,1.29,7.72875,0,0,185.798,2655.68,1.29,7.72875,0,0.0100129,7.44685e-05,0,NA,NA,2015,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,606119,283.515,4202.25,0,0,173.116,1134.4,283.515,4202.25,0,0,173.116,1134.4,0.135927,0,0.00960836,0.169538,-0.171437,-0.171437,2016,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,79019.1,0,0,0,7075.67,91568.1,0.05,0.312139,0,0,7075.67,91568.1,0.05,0.312139,0,0.294807,3.52813e-06,0,NA,NA,2016,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,1157430,170.403,2266.58,0,0,1.17,7.92278,170.403,2266.58,0,0,1.17,7.92278,0.102684,0,6.81083e-05,0.212282,-0.634358,-0.634358,2017,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,75021.2,0,0,0,6226.3,83631.1,2.21999,14.132,0,0,6226.3,83631.1,2.21999,14.132,0,0.399719,0.000163028,0,NA,NA,2017,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,705664,35.3101,502.814,0,0,7.85988,52.9039,35.3101,502.814,0,0,7.85988,52.9039,0.0201339,0,0.000440963,0.306395,0.302668,0.302668,2018,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,73187.3,0,0,0,11841.7,153777,2.50998,15.8981,0,0,11841.7,153777,2.50998,15.8981,0,0.638658,0.000179001,0,NA,NA,2018,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,1850050,130.857,1958.25,0,0,7.72985,50.9337,130.857,1958.25,0,0,7.72985,50.9337,0.0884303,0,0.000460739,0.350202,-0.375921,-0.375921,2019,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,64796.1,0,0,0,11785.9,180649,2.50998,15.7104,0,0,11785.9,180649,2.50998,15.7104,0,0.752396,0.000191282,0,NA,NA,2019,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,1324340,8310.95,132534,0,0,523.788,3541.05,8310.95,132534,0,0,523.788,3541.05,4,0,0.0350798,0.488288,-3.0788,-3.0788,2020,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,67890.3,0,0,0,17218.6,241692,85.0013,543.107,0,0,17218.6,241692,85.0013,543.107,0,0.73819,0.00751538,0,NA,NA,2020,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,91474.9,4252.14,59704.8,0,0,21.6945,150.98,4252.14,59704.8,0,0,21.6945,150.98,2.34556,0,0.00160865,0.704437,-2.86465,-2.86465,2021,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,67596.2,0,0,0,29566.5,350068,5.08078,32.3381,0,0,29566.5,350068,5.08078,32.3381,0,2.21483,0.000508182,0,NA,NA,2021,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,113003,0.0385391,0.364108,0,0,0.000326475,0.00211869,0.0385391,0.364108,0,0,0.000326475,0.00211869,5.95412e-05,0,2.84396e-08,0.000101149,0,0,2022,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,37038.3,0,0,0,0.701263,6.78537,8.50359e-05,0.000521612,0,0,0.701263,6.78537,8.50359e-05,0.000521612,0,0.000162936,9.31365e-09,0,NA,NA,2022,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,1294090,0.0157464,0.255743,0,0,0.000176294,0.00109006,0.0157464,0.255743,0,0,0.000176294,0.00109006,3.49179e-05,0,1.66784e-08,5.93203e-05,0,0,2023,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
2,27919.2,0,0,0,0.577379,10.6203,4.54788e-05,0.000272688,0,0,0.577379,10.6203,4.54788e-05,0.000272688,0,9.55535e-05,5.46198e-09,0,NA,NA,2023,"constGrowthOMfixedParamsEM_EM_2022","2","constGrowth_compNsamp"
1,NA,0,23693.4,287110,0,0,15585.9,115802,23693.4,287110,0,0,15585.9,115802,2.03428,0,0.180272,0.32551,-1.58889,-1.58889,2000,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
2,504493,0,0,0,35297.7,421951,2336.94,15931,0,0,35297.7,421951,2336.94,15931,0,0.334794,0.0347531,0,NA,NA,2000,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
1,NA,8582560,11578.1,152975,0,0,22541.5,155111,11578.1,152975,0,0,22541.5,155111,1.27102,0,0.221987,0.338913,-0.562256,-0.562256,2001,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
2,419313,0,0,0,41634,577441,3137.51,20292.5,0,0,41634,577441,3137.51,20292.5,0,0.420968,0.0407917,0,NA,NA,2001,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
1,NA,1551680,16618.5,234769,0,0,35705,239779,16618.5,234769,0,0,35705,239779,1.64249,0,0.386111,0.343577,2.17231,2.17231,2002,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
2,392753,0,0,0,36422.8,459202,597.393,3811.9,0,0,36422.8,459202,597.393,3811.9,0,0.30531,0.00884073,0,NA,NA,2002,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
1,NA,23536700,10368.5,167335,0,0,37629.5,253452,10368.5,167335,0,0,37629.5,253452,1.2768,0,0.501021,0.322414,1.49805,1.49805,2003,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
2,324099,0,0,0,21374,396311,2619.38,17225,0,0,21374,396311,2619.38,17225,0,0.204862,0.0483453,0,NA,NA,2003,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
1,NA,11411500,17069.9,298759,0,0,47209.2,365344,17069.9,298759,0,0,47209.2,365344,0.849181,0,0.677454,0.291528,1.78336,1.78336,2004,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
2,579615,0,0,0,25322.2,352099,1016.54,7571.3,0,0,25322.2,352099,1016.54,7571.3,0,0.0756903,0.0193713,0,NA,NA,2004,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
1,NA,17292700,13814.6,200221,0,0,54696.9,453273,13814.6,200221,0,0,54696.9,453273,0.63493,0,0.636893,0.290715,0.719034,0.719034,2005,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
2,779496,0,0,0,30385.3,424425,101.701,774.127,0,0,30385.3,424425,101.701,774.127,0,0.12124,0.00150325,0,NA,NA,2005,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
1,NA,6248220,20754.1,288580,0,0,41401,321845,20754.1,288580,0,0,41401,321845,0.851785,0,0.305351,0.226441,0.367961,0.367961,2006,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
2,917331,0,0,0,40051.9,497035,0,0,0,0,40051.9,497035,0,0,0,0.133487,0,0,NA,NA,2006,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
1,NA,4491140,46374.3,537326,0,0,48492.2,344791,46374.3,537326,0,0,48492.2,344791,2.60066,0,0.277464,0.348245,-0.135956,-0.135956,2007,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
2,822069,0,0,0,42969.6,499409,0,0,0,0,42969.6,499409,0,0,0,0.290101,0,0,NA,NA,2007,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
1,NA,2676350,30256.3,321730,0,0,39792.4,264362,30256.3,321730,0,0,39792.4,264362,2.40126,0,0.224984,0.364815,0.458172,0.458172,2008,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
2,617483,0,0,0,41308.9,453313,0,0,0,0,41308.9,453313,0,0,0,0.392675,0,0,NA,NA,2008,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
1,NA,4645890,14049.2,160616,0,0,44815,282017,14049.2,160616,0,0,44815,282017,1.84612,0,0.307567,0.394366,1.24107,1.24107,2009,"constGrowthOMfixedParamsEM_EM_2023","2","constGrowth_compNsamp"
