"","year","seas","fleet","catch"
"1",2028,1,1,0.00550009
"2",2028,2,1,0
"3",2028,1,2,0
"4",2028,2,2,5381.2
"5",2028,1,3,31.6712
"6",2028,2,3,23.2999
"99",2028,1,1,0.00549909
"100",2028,2,1,0
"199",2028,1,2,0
"200",2028,2,2,5381.2
"299",2028,1,3,31.6712
"300",2028,2,3,23.2999
"991",2028,1,1,2.34677e-07
"1001",2028,2,1,0
"1991",2028,1,2,0
"2001",2028,2,2,0.0581086
"2991",2028,1,3,0.0650812
"3001",2028,2,3,0.065448
