"","year","seas","fleet","catch"
"1",2028,1,1,8786.78
"2",2028,2,1,0
"3",2028,1,2,0
"4",2028,2,2,7.55712
"5",2028,1,3,169.851
"6",2028,2,3,0.000813568
"99",2028,1,1,8786.78
"100",2028,2,1,0
"199",2028,1,2,0
"200",2028,2,2,7.55712
"299",2028,1,3,169.851
"300",2028,2,3,0.000812569
"991",2028,1,1,0.303789
"1001",2028,2,1,0
"1991",2028,1,2,0
"2001",2028,2,2,7.72627e-05
"2991",2028,1,3,0.747195
"3001",2028,2,3,5.38697e-06
