"Seas","SpawnBio","Recruit_0","retainB_1","retainN_1","retainB_2","retainN_2","retainB_3","retainN_3","deadB_1","deadN_1","deadB_2","deadN_2","deadB_3","deadN_3","F_1","F_2","F_3","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
1,NA,0,5.78,63.6141,0,0,0,0,5.78,63.6141,0,0,0,0,7.43184e-05,0,0,0.000547941,-0.687491,-0.687491,1981,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,223546,0,0,0,57.15,608.674,0,0,0,0,57.15,608.674,0,0,0,0.000628351,0,0,NA,NA,1981,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,1637050,73.94,758.598,0,0,0,0,73.94,758.598,0,0,0,0,0.00104303,0,0,0.00467177,0.500114,0.500114,1982,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,231410,0,0,0,412.76,4075.78,0,0,0,0,412.76,4075.78,0,0,0,0.00498217,0,0,NA,NA,1982,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,5150910,213.19,2232.63,0,0,0,0,213.19,2232.63,0,0,0,0,0.00364697,0,0,0.00418496,0.0287115,0.0287115,1983,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,228781,0,0,0,159.12,1871.13,0,0,0,0,159.12,1871.13,0,0,0,0.00193986,0,0,NA,NA,1983,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,3017870,75.39,855.065,0,0,0,0,75.39,855.065,0,0,0,0,0.000923155,0,0,0.0190773,-0.47704,-0.47704,1984,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,331527,0,0,0,3495.8,34871.9,0,0,0,0,3495.8,34871.9,0,0,0,0.0252412,0,0,NA,NA,1984,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,2014370,819.43,7157.08,0,0,0,0,819.43,7157.08,0,0,0,0,0.0063682,0,0,0.00954315,-0.114236,-0.114236,1985,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,384139,0,0,0,1019,8369.62,0,0,0,0,1019,8369.62,0,0,0,0.00719557,0,0,NA,NA,1985,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,3021210,387.71,3113,0,0,0,0,387.71,3113,0,0,0,0,0.00373419,0,0,0.016744,-0.0219464,-0.0219464,1986,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,354107,0,0,0,2278.89,19400.5,0,0,0,0,2278.89,19400.5,0,0,0,0.0192706,0,0,NA,NA,1986,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,3217700,2247.31,20734.5,0,0,0,0,2247.31,20734.5,0,0,0,0,0.0269842,0,0,0.0427388,0.135731,0.135731,1987,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,341969,0,0,0,3639.76,34197.1,0,0,0,0,3639.76,34197.1,0,0,0,0.0325556,0,0,NA,NA,1987,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,3718520,2179.91,20975.8,0,0,0,0,2179.91,20975.8,0,0,0,0,0.0238544,0,0,0.0344151,-0.64284,-0.64284,1988,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,331898,0,0,0,2614.75,26374.6,0,0,0,0,2614.75,26374.6,0,0,0,0.0222277,0,0,NA,NA,1988,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,1687710,7290.44,71136.1,0,0,0,0,7290.44,71136.1,0,0,0,0,0.0735771,0,0,0.0938572,-1.06756,-1.06756,1989,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,359043,0,0,0,8031.52,70944,0,0,0,0,8031.52,70944,0,0,0,0.063812,0,0,NA,NA,1989,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,1136710,6158.41,52364.5,0,0,0,0,6158.41,52364.5,0,0,0,0,0.0676217,0,0,0.165946,0.294036,0.294036,1990,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,292829,0,0,0,14443.5,125414,0,0,0,0,14443.5,125414,0,0,0,0.170537,0,0,NA,NA,1990,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,4096970,24698,239590,0,0,0,0,24698,239590,0,0,0,0,0.525646,0,0,0.388807,0.275365,0.275365,1991,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,209031,0,0,0,10323.5,114926,0,0,0,0,10323.5,114926,0,0,0,0.179753,0,0,NA,NA,1991,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,3448410,43433.3,607459,0,0,3.9,21.8682,43433.3,607459,0,0,3.9,21.8682,1.11493,0,7.33865e-05,0.67959,1.48377,1.48377,1992,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,161478,0,0,0,30776.4,449481,0.18,0.969412,0,0,30776.4,449481,0.18,0.969412,0,0.557165,4.7303e-06,0,NA,NA,1992,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,10069800,822.8,12118.1,0,0,0,0,822.8,12118.1,0,0,0,0,0.0153072,0,0,0.100007,1.53615,1.53615,1993,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,198250,0,0,0,11345.8,171719,0,0,0,0,11345.8,171719,0,0,0,0.120343,0,0,NA,NA,1993,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,11846000,8838.65,134059,0,0,0,0,8838.65,134059,0,0,0,0,0.0841486,0,0,0.211365,0.516103,0.516103,1994,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,319421,0,0,0,39748.4,598986,0,0,0,0,39748.4,598986,0,0,0,0.221391,0,0,NA,NA,1994,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,5298470,5993.28,83543.7,0,0,22.68,175.895,5993.28,83543.7,0,0,22.68,175.895,0.0334875,0,0.000433507,0.109878,0.614599,0.614599,1995,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,463367,0,0,0,26565.7,346035,0,0,0,0,26565.7,346035,0,0,0,0.113575,0,0,NA,NA,1995,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,6660970,11917.3,142466,0,0,0,0,11917.3,142466,0,0,0,0,0.0617759,0,0,0.111407,1.27097,1.27097,1996,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,517815,0,0,0,19158.7,222457,43.54,313.016,0,0,19158.7,222457,43.54,313.016,0,0.0922079,0.000596107,0,NA,NA,1996,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,13272100,13018.2,159747,0,0,27.22,201.521,13018.2,159747,0,0,27.22,201.521,0.0873861,0,0.000212258,0.141777,1.22565,1.22565,1997,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,542955,0,0,0,24527.6,315684,0.82,5.56054,0,0,24527.6,315684,0.82,5.56054,0,0.117325,8.06193e-06,0,NA,NA,1997,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,12854100,18925.2,261292,0,0,488.25,3385.88,18925.2,261292,0,0,488.25,3385.88,0.106796,0,0.0037027,0.238112,-0.133612,-0.133612,1998,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,600462,0,0,0,63278.4,888645,74.39,478.815,0,0,63278.4,888645,74.39,478.815,0,0.245724,0.000719638,0,NA,NA,1998,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,3391270,14996.2,197882,0,0,725.2,5100.66,14996.2,197882,0,0,725.2,5100.66,0.0648965,0,0.00555496,0.189356,-0.17459,-0.17459,1999,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,692010,0,0,0,58341.4,687294,429.59,2793.62,0,0,58341.4,687294,429.59,2793.62,0,0.205909,0.00417087,0,NA,NA,1999,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,3369450,23693.4,252745,0,0,15586.2,113003,23693.4,252745,0,0,15586.2,113003,0.115552,0,0.105624,0.233311,0.668944,0.668944,2000,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,611218,0,0,0,35179.2,347572,2336.9,15570.3,0,0,35179.2,347572,2336.9,15570.3,0,0.183159,0.0205425,0,NA,NA,2000,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,7601030,11550.5,120472,0,0,22546,152995,11550.5,120472,0,0,22546,152995,0.103499,0,0.144928,0.29546,-0.180973,-0.180973,2001,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,482222,0,0,0,41118.4,467445,3136.84,19631.7,0,0,41118.4,467445,3136.84,19631.7,0,0.291845,0.0267977,0,NA,NA,2001,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,3043010,16562.7,208943,0,0,35525.7,220997,16562.7,208943,0,0,35525.7,220997,0.160415,0,0.295342,0.339316,2.29018,2.29018,2002,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,418764,0,0,0,36130.7,424619,597.29,3494.68,0,0,36130.7,424619,597.29,3494.68,0,0.24853,0.00681202,0,NA,NA,2002,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,34448600,10340.6,134964,0,0,37242.3,233102,10340.6,134964,0,0,37242.3,233102,0.0866276,0,0.430189,0.290674,1.6213,1.6213,2003,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,413157,0,0,0,21300.5,363951,2618.43,15623.1,0,0,21300.5,363951,2618.43,15623.1,0,0.115055,0.0425752,0,NA,NA,2003,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,17568500,17049,317866,0,0,46730.8,327942,17049,317866,0,0,46730.8,327942,0.0824612,0,0.602036,0.326727,1.84808,1.84808,2004,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,574889,0,0,0,25249.9,434691,1016.32,6843.56,0,0,25249.9,434691,1016.32,6843.56,0,0.062578,0.0184916,0,NA,NA,2004,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,24326100,13803,215484,0,0,54152.6,501496,13803,215484,0,0,54152.6,501496,0.03561,0,0.613204,0.327997,0.922028,0.922028,2005,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,785004,0,0,0,30364.2,474686,101.7,859.314,0,0,30364.2,474686,101.7,859.314,0,0.0724115,0.001556,0,NA,NA,2005,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,10371300,20726.2,319335,0,0,41220.9,401407,20726.2,319335,0,0,41220.9,401407,0.0599503,0,0.232158,0.224016,0.34913,0.34913,2006,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,906115,0,0,0,39900.3,582945,0,0,0,0,39900.3,582945,0,0,0,0.0893991,0,0,NA,NA,2006,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,6016130,46228.1,655447,0,0,48237.1,432733,46228.1,655447,0,0,48237.1,432733,0.148202,0,0.224687,0.285705,-0.0792921,-0.0792921,2007,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,813851,0,0,0,42910.1,575898,0,0,0,0,42910.1,575898,0,0,0,0.146472,0,0,NA,NA,2007,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,3838750,30249.2,401093,0,0,39800.1,340642,30249.2,401093,0,0,39800.1,340642,0.16483,0,0.187488,0.290579,0.526151,0.526151,2008,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,648021,0,0,0,41198.5,497552,0,0,0,0,41198.5,497552,0,0,0,0.203973,0,0,NA,NA,2008,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,6685700,14044.9,180042,0,0,44841.2,350421,14044.9,180042,0,0,44841.2,350421,0.12475,0,0.250085,0.302797,0.413628,0.413628,2009,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,479123,0,0,0,31146.5,412206,1369.73,9830.79,0,0,31146.5,412206,1369.73,9830.79,0,0.245214,0.0106039,0,NA,NA,2009,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,5504170,11274,159789,0,0,54085.9,393198,11274,159789,0,0,54085.9,393198,0.121389,0,0.428856,0.316858,-2.01819,-2.01819,2010,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,385986,0,0,0,27267.6,370862,0.09,0.609169,0,0,27267.6,370862,0.09,0.609169,0,0.198675,9.60599e-07,0,NA,NA,2010,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,450850,24871.4,315245,0,0,39750.5,283366,24871.4,315245,0,0,39750.5,283366,0.222435,0,0.425021,0.343771,-3.40473,-3.40473,2011,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,369201,0,0,0,23189.9,251364,5805.63,38571.2,0,0,23189.9,251364,5805.63,38571.2,0,0.181974,0.0869122,0,NA,NA,2011,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,110924,1528.37,14261.9,0,0,91425.6,654638,1528.37,14261.9,0,0,91425.6,654638,0.0180417,0,1.362,0.352504,-2.85602,-2.85602,2012,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,225618,0,0,0,13884.9,110959,1570.78,10454.9,0,0,13884.9,110959,1570.78,10454.9,0,0.218012,0.0385153,0,NA,NA,2012,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,156266,921.56,6800.97,0,0,57218,373283,921.56,6800.97,0,0,57218,373283,0.0373977,0,1.17318,0.387924,-1.74235,-1.74235,2013,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,103135,0,0,0,5625.03,39605.5,908.01,5485.88,0,0,5625.03,39605.5,908.01,5485.88,0,0.263244,0.0304428,0,NA,NA,2013,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,303423,1830.92,15305.9,0,0,15216.8,87597.7,1830.92,15305.9,0,0,15216.8,87597.7,0.266341,0,0.546135,0.379794,-0.438169,-0.438169,2014,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,51298.6,0,0,0,727.71,7203.26,2193.87,12067.8,0,0,727.71,7203.26,2193.87,12067.8,0,0.0956833,0.119602,0,NA,NA,2014,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,667624,6.13,71.6699,0,0,66.28,359.597,6.13,71.6699,0,0,66.28,359.597,0.00105186,0,0.00430566,0.01613,-1.21525,-1.21525,2015,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,39639.7,0,0,0,185.82,2217.45,1.29,6.7787,0,0,185.82,2217.45,1.29,6.7787,0,0.0167318,0.000108512,0,NA,NA,2015,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,248384,283.54,2993.93,0,0,173.15,953.451,283.54,2993.93,0,0,173.15,953.451,0.0235403,0,0.0163778,0.246439,-0.627101,-0.627101,2016,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,52548.8,0,0,0,7080.53,62604.2,0.05,0.263932,0,0,7080.53,62604.2,0.05,0.263932,0,0.401039,6.22151e-06,0,NA,NA,2016,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,563432,170.41,1372.45,0,0,1.17,6.54285,170.41,1372.45,0,0,1.17,6.54285,0.0119431,0,0.000131289,0.260783,-1.01704,-1.01704,2017,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,44734.6,0,0,0,6229.43,56086.3,2.22,11.7139,0,0,6229.43,56086.3,2.22,11.7139,0,0.447106,0.000325462,0,NA,NA,2017,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,367717,35.31,372.941,0,0,7.86,42.4865,35.31,372.941,0,0,7.86,42.4865,0.00367058,0,0.00085474,0.510467,0.190401,0.190401,2018,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,37364.8,0,0,0,11819.4,130662,2.51,13.0432,0,0,11819.4,130662,2.51,13.0432,0,1.0117,0.000379566,0,NA,NA,2018,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,1539220,130.86,1591.61,0,0,7.73,42.5979,130.86,1591.61,0,0,7.73,42.5979,0.0155722,0,0.00111112,0.454351,0.60886,0.60886,2019,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,34048.3,0,0,0,11819.4,167076,2.51,13.2974,0,0,11819.4,167076,2.51,13.2974,0,0.932581,0.000490311,0,NA,NA,2019,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,2160720,298.601,4437.47,0,0,213.882,1302.68,298.601,4437.47,0,0,213.882,1302.68,0.0215292,0,0.0379287,0.250139,0,0,2020,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,50707.3,0,0,0,9471.44,136141,35.1384,204.885,0,0,9471.44,136141,35.1384,204.885,0,0.337167,0.008181,0,NA,NA,2020,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,1637360,298.601,3557.11,213.882,2925.76,9471.44,66341,298.601,3557.11,213.882,2925.76,9471.44,66341,0.00895952,0.00500857,1.6909,0.378611,0,0,2021,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
2,86028,0,0,0,0,0,35.1384,237.045,0,0,0,0,35.1384,237.045,0,0,0.00966727,0,NA,NA,2021,"margCompsOMfixedSelexEM_EM_2020","7","margComps_SardineHCR"
1,NA,0,5.78,63.5402,0,0,0,0,5.78,63.5402,0,0,0,0,7.43021e-05,0,0,0.000547987,-0.688122,-0.688122,1981,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,223704,0,0,0,57.15,609.165,0,0,0,0,57.15,609.165,0,0,0,0.000624404,0,0,NA,NA,1981,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,1634160,73.94,757.647,0,0,0,0,73.94,757.647,0,0,0,0,0.00104319,0,0,0.00466787,0.503449,0.503449,1982,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,231313,0,0,0,412.76,4078.13,0,0,0,0,412.76,4078.13,0,0,0,0.0049448,0,0,NA,NA,1982,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,5159170,213.19,2231.46,0,0,0,0,213.19,2231.46,0,0,0,0,0.00365226,0,0,0.00418187,0.0294492,0.0294492,1983,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,228669,0,0,0,159.12,1877.99,0,0,0,0,159.12,1877.99,0,0,0,0.00192432,0,0,NA,NA,1983,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,3014820,75.39,854.353,0,0,0,0,75.39,854.353,0,0,0,0,0.000927285,0,0,0.0191254,-0.471832,-0.471832,1984,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,331677,0,0,0,3495.8,34922,0,0,0,0,3495.8,34922,0,0,0,0.0251333,0,0,NA,NA,1984,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,2020920,819.43,7149.35,0,0,0,0,819.43,7149.35,0,0,0,0,0.00637346,0,0,0.00954365,-0.11143,-0.11143,1985,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,384141,0,0,0,1019,8380.6,0,0,0,0,1019,8380.6,0,0,0,0.00715294,0,0,NA,NA,1985,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,3022530,387.71,3107.6,0,0,0,0,387.71,3107.6,0,0,0,0,0.00372333,0,0,0.0166744,-0.023064,-0.023064,1986,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,354245,0,0,0,2278.89,19412,0,0,0,0,2278.89,19412,0,0,0,0.0190638,0,0,NA,NA,1986,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,3207360,2247.31,20692.6,0,0,0,0,2247.31,20692.6,0,0,0,0,0.0269941,0,0,0.0427744,0.138217,0.138217,1987,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,341885,0,0,0,3639.76,34258.7,0,0,0,0,3639.76,34258.7,0,0,0,0.032394,0,0,NA,NA,1987,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,3719300,2179.91,20951,0,0,0,0,2179.91,20951,0,0,0,0,0.0239482,0,0,0.0344999,-0.63814,-0.63814,1988,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,331487,0,0,0,2614.75,26427.8,0,0,0,0,2614.75,26427.8,0,0,0,0.02213,0,0,NA,NA,1988,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,1691240,7290.44,71015.5,0,0,0,0,7290.44,71015.5,0,0,0,0,0.0737457,0,0,0.0938875,-1.05898,-1.05898,1989,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,358976,0,0,0,8031.52,70945.5,0,0,0,0,8031.52,70945.5,0,0,0,0.0634803,0,0,NA,NA,1989,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,1143840,6158.41,52250.3,0,0,0,0,6158.41,52250.3,0,0,0,0,0.0675378,0,0,0.165469,0.298814,0.298814,1990,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,292820,0,0,0,14443.5,125376,0,0,0,0,14443.5,125376,0,0,0,0.169035,0,0,NA,NA,1990,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,4108600,24698,239193,0,0,0,0,24698,239193,0,0,0,0,0.523204,0,0,0.387139,0.272963,0.272963,1991,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,209269,0,0,0,10323.5,115171,0,0,0,0,10323.5,115171,0,0,0,0.177619,0,0,NA,NA,1991,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,3437390,43433.3,606820,0,0,3.9,21.8735,43433.3,606820,0,0,3.9,21.8735,1.12201,0,7.33221e-05,0.680928,1.48574,1.48574,1992,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,161144,0,0,0,30776.4,451423,0.18,0.969481,0,0,30776.4,451423,0.18,0.969481,0,0.555888,4.72338e-06,0,NA,NA,1992,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,10068600,822.8,12143.6,0,0,0,0,822.8,12143.6,0,0,0,0,0.015385,0,0,0.1002,1.54173,1.54173,1993,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,197969,0,0,0,11345.8,172287,0,0,0,0,11345.8,172287,0,0,0,0.119431,0,0,NA,NA,1993,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,11888500,8838.65,133719,0,0,0,0,8838.65,133719,0,0,0,0,0.0847151,0,0,0.210522,0.513188,0.513188,1994,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,318766,0,0,0,39748.4,599312,0,0,0,0,39748.4,599312,0,0,0,0.22038,0,0,NA,NA,1994,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,5267850,5993.28,83445.6,0,0,22.68,176.447,5993.28,83445.6,0,0,22.68,176.447,0.0335726,0,0.000431414,0.110481,0.62144,0.62144,1995,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,462635,0,0,0,26565.7,346873,0,0,0,0,26565.7,346873,0,0,0,0.113019,0,0,NA,NA,1995,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,6685670,11917.3,142627,0,0,0,0,11917.3,142627,0,0,0,0,0.0619272,0,0,0.110921,1.27741,1.27741,1996,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,515488,0,0,0,19158.7,222592,43.54,311.565,0,0,19158.7,222592,43.54,311.565,0,0.0916344,0.000600662,0,NA,NA,1996,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,13303200,13018.2,159246,0,0,27.22,201.227,13018.2,159246,0,0,27.22,201.227,0.0875883,0,0.000212679,0.141765,1.22446,1.22446,1997,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,541965,0,0,0,24527.6,316593,0.82,5.56474,0,0,24527.6,316593,0.82,5.56474,0,0.116767,8.00338e-06,0,NA,NA,1997,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,12795500,18925.2,261310,0,0,488.25,3394.09,18925.2,261310,0,0,488.25,3394.09,0.107465,0,0.00366496,0.23933,-0.136666,-0.136666,1998,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,599211,0,0,0,63278.4,891905,74.39,480.812,0,0,63278.4,891905,74.39,480.812,0,0.245312,0.000711126,0,NA,NA,1998,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,3368970,14996.2,198221,0,0,725.2,5114.75,14996.2,198221,0,0,725.2,5114.75,0.0652563,0,0.00553512,0.190122,-0.169632,-0.169632,1999,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,689368,0,0,0,58341.4,688059,429.59,2804.38,0,0,58341.4,688059,429.59,2804.38,0,0.205432,0.00416116,0,NA,NA,1999,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,3372450,23693.4,252048,0,0,15586.2,112588,23693.4,252048,0,0,15586.2,112588,0.11612,0,0.106742,0.232524,0.672277,0.672277,2000,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,606608,0,0,0,35179.2,346944,2336.9,15511.3,0,0,35179.2,346944,2336.9,15511.3,0,0.182742,0.0207264,0,NA,NA,2000,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,7588780,11550.5,119768,0,0,22546,153085,11550.5,119768,0,0,22546,153085,0.103439,0,0.144822,0.294932,-0.185311,-0.185311,2001,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,482923,0,0,0,41118.4,466984,3136.84,19702,0,0,41118.4,466984,3136.84,19702,0,0.289398,0.0265653,0,NA,NA,2001,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,3022940,16562.7,208158,0,0,35525.7,221493,16562.7,208158,0,0,35525.7,221493,0.161064,0,0.293555,0.339793,2.28279,2.28279,2002,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
2,418842,0,0,0,36130.7,424154,597.29,3501.42,0,0,36130.7,424154,597.29,3501.42,0,0.248152,0.00679677,0,NA,NA,2002,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
1,NA,34111500,10340.6,134484,0,0,37242.3,233024,10340.6,134484,0,0,37242.3,233024,0.0869104,0,0.430814,0.290586,1.67756,1.67756,2003,"margCompsOMfixedSelexEM_EM_2021","7","margComps_SardineHCR"
