"","year","seas","fleet","catch"
"1",2028,1,1,1.5
"2",2028,2,1,0
"3",2028,1,2,0
"4",2028,2,2,0.389952
"5",2028,1,3,1.02801e-06
"6",2028,2,3,1.5
"99",2028,1,1,27928
"100",2028,2,1,0
"199",2028,1,2,0
"200",2028,2,2,0.389952
"299",2028,1,3,1.45561e-06
"300",2028,2,3,187.889
"991",2028,1,1,1.5
"1001",2028,2,1,0
"1991",2028,1,2,0
"2001",2028,2,2,4.93028e-06
"2991",2028,1,3,7.03767e-09
"3001",2028,2,3,1.5
