"Seas","SpawnBio","Recruit_0","retainB_1","retainN_1","retainB_2","retainN_2","retainB_3","retainN_3","deadB_1","deadN_1","deadB_2","deadN_2","deadB_3","deadN_3","F_1","F_2","F_3","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
2,623798,0,0,0,40214,513114,0,0,0,0,40214,513114,0,0,0,0.133298,0,0,NA,NA,2006,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,6089310,46448,545140,0,0,49326.9,395494,46448,545140,0,0,49326.9,395494,4,0,1.90121,0.385194,0.262512,0.262512,2007,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,663017,0,0,0,43143.2,503071,0,0,0,0,43143.2,503071,0,0,0,0.198827,0,0,NA,NA,2007,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,3688540,30480.7,303249,0,0,40355.8,291601,30480.7,303249,0,0,40355.8,291601,2.72007,0,1.26496,0.342938,0.919369,0.919369,2008,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,574305,0,0,0,41455.3,441751,0,0,0,0,41455.3,441751,0,0,0,0.23724,0,0,NA,NA,2008,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,6955890,14074.8,132305,0,0,45295.1,303065,14074.8,132305,0,0,45295.1,303065,1.43044,0,1.32296,0.323971,1.62839,1.62839,2009,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,438217,0,0,0,31299.6,376817,1369.97,8867.19,0,0,31299.6,376817,1369.97,8867.19,0,0.257362,0.0568888,0,NA,NA,2009,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,13440400,11283.5,126665,0,0,54192.5,357498,11283.5,126665,0,0,54192.5,357498,1.12613,0,1.72446,0.30061,-0.843514,-0.843514,2010,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,372141,0,0,0,27351.7,388181,0.09,0.596367,0,0,27351.7,388181,0.09,0.596367,0,0.17006,4.26173e-06,0,NA,NA,2010,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,1094430,24885.3,314548,0,0,39665.9,284039,24885.3,314548,0,0,39665.9,284039,2.38119,0,1.46066,0.301469,-2.36478,-2.36478,2011,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,471881,0,0,0,23140.6,283287,5799.32,40943.4,0,0,23140.6,283287,5799.32,40943.4,0,0.111323,0.31568,0,NA,NA,2011,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,251575,1528.84,13985.2,0,0,83529.4,613948,1528.84,13985.2,0,0,83529.4,613948,0.235022,0,4,0.366526,-0.789585,-0.789585,2012,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,400179,0,0,0,13890.4,122450,1571.12,11082.9,0,0,13890.4,122450,1571.12,11082.9,0,0.149015,0.1217,0,NA,NA,2012,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,1174430,921.716,6992.22,0,0,57680.7,392228,921.716,6992.22,0,0,57680.7,392228,0.204404,0,3.14562,0.317809,-0.2459,-0.2459,2013,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,243588,0,0,0,5616.39,46337.4,908.031,5867.74,0,0,5616.39,46337.4,908.031,5867.74,0,0.103573,0.0741848,0,NA,NA,2013,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,1769640,1830.26,14274.7,0,0,15178.6,95063.2,1830.26,14274.7,0,0,15178.6,95063.2,0.380393,0,0.806774,0.149125,0.176778,0.176778,2014,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,160799,0,0,0,727.47,8751.23,2191.68,13309.3,0,0,727.47,8751.23,2191.68,13309.3,0,0.0217682,0.160318,0,NA,NA,2014,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,2318750,6.12997,51.3061,0,0,66.2768,400.211,6.12997,51.3061,0,0,66.2768,400.211,0.00123361,0,0.0033733,0.00357766,-1.07759,-1.07759,2015,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,140799,0,0,0,185.8,2269.7,1.29,7.64858,0,0,185.8,2269.7,1.29,7.64858,0,0.00391991,8.45791e-05,0,NA,NA,2015,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,624532,283.471,3044.75,0,0,173.107,1047.92,283.471,3044.75,0,0,173.107,1047.92,0.0987695,0,0.00909592,0.109188,-0.205811,-0.205811,2016,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,149084,0,0,0,7063.73,83537.9,0.05,0.295983,0,0,7063.73,83537.9,0.05,0.295983,0,0.153961,3.41029e-06,0,NA,NA,2016,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,1531540,170.385,1775.78,0,0,1.17,7.06627,170.385,1775.78,0,0,1.17,7.06627,0.0957777,0,7.12755e-05,0.13637,-1.00235,-1.00235,2017,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,132383,0,0,0,6211.97,70231.2,2.21998,13.0764,0,0,6211.97,70231.2,2.21998,13.0764,0,0.201323,0.00017575,0,NA,NA,2017,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,654665,35.309,360.457,0,0,7.85976,47.8661,35.309,360.457,0,0,7.85976,47.8661,0.0161949,0,0.000559882,0.218538,-0.440953,-0.440953,2018,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,117156,0,0,0,11785.3,133034,2.50997,14.8808,0,0,11785.3,133034,2.50997,14.8808,0,0.354205,0.000233444,0,NA,NA,2018,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,1129140,130.836,1162.91,0,0,7.72965,46.6909,130.836,1162.91,0,0,7.72965,46.6909,0.0631109,0,0.000631643,0.310158,-0.776552,-0.776552,2019,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,95523.4,0,0,0,11727.3,137857,2.50995,14.7717,0,0,11727.3,137857,2.50995,14.7717,0,0.542563,0.000270623,0,NA,NA,2019,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,1107400,18.6034,183.24,0,0,1.17782,7.09371,18.6034,183.24,0,0,1.17782,7.09371,0.010072,0,0.000111319,0.0824391,-2.16317,-2.16317,2020,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,80523,0,0,0,3162.97,38495,0.393123,2.32567,0,0,3162.97,38495,0.393123,2.32567,0,0.120132,4.81906e-05,0,NA,NA,2020,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,251242,1345.81,14112.4,0,0,228.338,1396.63,1345.81,14112.4,0,0,228.338,1396.63,0.900319,0,0.0245066,0.763617,-2.46268,-2.46268,2021,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,79350.8,0,0,0,41767.2,471579,20.9742,122.505,0,0,41767.2,471579,20.9742,122.505,0,2.75055,0.00316663,0,NA,NA,2021,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,184615,0.0178443,0.144818,0,0,0.00402429,0.0233821,0.0178443,0.144818,0,0,0.00402429,0.0233821,2.40896e-05,0,6.12929e-07,9.79726e-05,-3.09661,-3.09661,2022,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,37490.5,0,0,0,1.10477,10.9448,0.000427691,0.00243738,0,0,1.10477,10.9448,0.000427691,0.00243738,0,0.000134008,8.50498e-08,0,NA,NA,2022,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,59014.1,0.00295609,0.0244721,0,0,0.000722001,0.00417957,0.00295609,0.0244721,0,0,0.000722001,0.00417957,5.41752e-06,0,1.3526e-07,4.44566e-05,-2.08862,-2.08862,2023,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,29242.1,0,0,0,0.336879,3.46723,7.56937e-05,0.000429861,0,0,0.336879,3.46723,7.56937e-05,0.000429861,0,6.12312e-05,1.8535e-08,0,NA,NA,2023,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,133363,0.000917188,0.00687811,0,0,0.000171887,0.000986927,0.000917188,0.00687811,0,0,0.000171887,0.000986927,1.99891e-06,0,3.99226e-08,2.98637e-05,-4.23761,-4.23761,2024,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,21716.3,0,0,0,0.159653,1.57547,1.71102e-05,9.65315e-05,0,0,0.159653,1.57547,1.71102e-05,9.65315e-05,0,4.12607e-05,5.20602e-09,0,NA,NA,2024,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,12186.3,25.3966,206.978,0,0,0.805149,4.60641,25.3966,206.978,0,0,0.805149,4.60641,0.0743057,0,0.000235047,0.0796506,-2.75954,-2.75954,2025,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,16569.7,0,0,0,372.615,3799.72,0.0359337,0.202158,0,0,372.615,3799.72,0.0359337,0.202158,0,0.111373,1.38045e-05,0,NA,NA,2025,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,42368.1,0.00398934,0.0288297,0,0,0.000130604,0.000741013,0.00398934,0.0288297,0,0,0.000130604,0.000741013,1.85717e-05,0,4.94823e-08,4.17082e-05,0,0,2026,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,11819.1,0,0,0,0.0892464,0.815811,5.56463e-06,3.10597e-05,0,0,0.0892464,0.815811,5.56463e-06,3.10597e-05,0,5.65377e-05,2.77225e-09,0,NA,NA,2026,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,495213,0.00156805,0.0169747,0,0,4.78773e-05,0.000270042,0.00156805,0.0169747,0,0,4.78773e-05,0.000270042,8.98578e-06,0,2.39417e-08,2.01805e-05,0,0,2027,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
2,8510.04,0,0,0,0.0749749,1.25525,2.048e-06,1.15997e-05,0,0,0.0749749,1.25525,2.048e-06,1.15997e-05,0,2.73554e-05,1.34134e-09,0,NA,NA,2027,"constGrowthfixedParamsEM_EM_2026","2","5pctAnnChangeNsamp20Model"
1,NA,0,23667.7,257181,0,0,15584.2,120487,23667.7,257181,0,0,15584.2,120487,3.42521,0,0.909929,0.358191,-2.22686,-2.22686,2000,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,430280,0,0,0,35350,383869,2335.8,16876.4,0,0,35350,383869,2335.8,16876.4,0,0.273089,0.182938,0,NA,NA,2000,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,6874860,11564.1,122420,0,0,22394,158622,11564.1,122420,0,0,22394,158622,1.64353,0,1.12207,0.354082,-0.953197,-0.953197,2001,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,357554,0,0,0,41956.2,504257,3132.95,21337,0,0,41956.2,504257,3132.95,21337,0,0.343645,0.215964,0,NA,NA,2001,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,994829,16634.2,172976,0,0,35340.2,244763,16634.2,172976,0,0,35340.2,244763,2.08806,0,1.72624,0.380183,1.67203,1.67203,2002,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,318979,0,0,0,36795.4,433540,597.329,4001.5,0,0,36795.4,433540,597.329,4001.5,0,0.325815,0.0427393,0,NA,NA,2002,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,13335100,10400.8,108601,0,0,37438.5,249665,10400.8,108601,0,0,37438.5,249665,1.71804,0,2.10795,0.360001,1.33836,1.33836,2003,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,242485,0,0,0,21561.3,324655,2617.93,17746.7,0,0,21561.3,324655,2617.93,17746.7,0,0.241918,0.230112,0,NA,NA,2003,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,8800080,17158.1,258706,0,0,47263.5,369511,17158.1,258706,0,0,47263.5,369511,2.23088,0,3.4454,0.37392,1.91074,1.91074,2004,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,331720,0,0,0,25491,352963,1016.69,8249.93,0,0,25491,352963,1016.69,8249.93,0,0.125553,0.111905,0,NA,NA,2004,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,17108300,13875.1,200760,0,0,54029.2,463580,13875.1,200760,0,0,54029.2,463580,1.63309,0,4,0.385697,1.17942,1.17942,2005,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,445903,0,0,0,30548.9,441126,101.707,868.538,0,0,30548.9,441126,101.707,868.538,0,0.148595,0.0102468,0,NA,NA,2005,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,8828500,20858.6,294086,0,0,42255.5,370596,20858.6,294086,0,0,42255.5,370596,1.75074,0,2.33931,0.323774,0.754467,0.754467,2006,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,630091,0,0,0,40249,507760,0,0,0,0,40249,507760,0,0,0,0.13016,0,0,NA,NA,2006,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,6149340,46544.2,539236,0,0,49408.1,395248,46544.2,539236,0,0,49408.1,395248,4,0,1.98657,0.383574,0.252324,0.252324,2007,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,668686,0,0,0,43159.9,499853,0,0,0,0,43159.9,499853,0,0,0,0.195382,0,0,NA,NA,2007,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,3756080,30507.9,296494,0,0,40384,291495,30507.9,296494,0,0,40384,291495,2.61092,0,1.32669,0.336297,0.913331,0.913331,2008,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,580069,0,0,0,41449.7,434825,0,0,0,0,41449.7,434825,0,0,0,0.224838,0,0,NA,NA,2008,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,7111100,14077.3,129641,0,0,45301.7,302947,14077.3,129641,0,0,45301.7,302947,1.365,0,1.3871,0.318751,1.62422,1.62422,2009,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,444623,0,0,0,31303.1,372309,1369.96,8867.87,0,0,31303.1,372309,1369.96,8867.87,0,0.24661,0.0596427,0,NA,NA,2009,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,13765700,11282.5,122174,0,0,54162,357279,11282.5,122174,0,0,54162,357279,1.0511,0,1.79501,0.29562,-0.843322,-0.843322,2010,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,380441,0,0,0,27353,383990,0.09,0.597009,0,0,27353,383990,0.09,0.597009,0,0.163686,4.43434e-06,0,NA,NA,2010,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,1127240,24880.3,304925,0,0,39622.7,283946,24880.3,304925,0,0,39622.7,283946,2.27336,0,1.5072,0.296029,-2.34551,-2.34551,2011,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,485258,0,0,0,23145.9,282404,5797.87,40989.5,0,0,23145.9,282404,5797.87,40989.5,0,0.107536,0.325971,0,NA,NA,2011,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,264537,1528.87,13720.6,0,0,82166.8,602463,1528.87,13720.6,0,0,82166.8,602463,0.220109,0,4,0.356311,-0.745146,-0.745146,2012,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,415795,0,0,0,13899.5,121454,1571.21,11046.8,0,0,13899.5,121454,1571.21,11046.8,0,0.140341,0.122658,0,NA,NA,2012,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,1269140,921.738,6926.81,0,0,57768.8,391526,921.738,6926.81,0,0,57768.8,391526,0.186536,0,3.17221,0.306068,-0.193716,-0.193716,2013,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,255426,0,0,0,5616.88,45543.7,908.051,5852.05,0,0,5616.88,45543.7,908.051,5852.05,0,0.0889945,0.0743945,0,NA,NA,2013,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,1933740,1830.4,14081.2,0,0,15184.2,94889.7,1830.4,14081.2,0,0,15184.2,94889.7,0.34539,0,0.807128,0.143457,0.222717,0.222717,2014,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,170251,0,0,0,727.481,8767.96,2191.79,13288,0,0,727.481,8767.96,2191.79,13288,0,0.0202074,0.159846,0,NA,NA,2014,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,2531410,6.12997,49.4491,0,0,66.2769,399.679,6.12997,49.4491,0,0,66.2769,399.679,0.00103742,0,0.0033383,0.00334504,-1.10663,-1.10663,2015,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,150668,0,0,0,185.801,2267.14,1.29,7.64104,0,0,185.801,2267.14,1.29,7.64104,0,0.00360486,8.36571e-05,0,NA,NA,2015,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,636022,283.467,2864.44,0,0,173.109,1046.63,283.467,2864.44,0,0,173.109,1046.63,0.0824466,0,0.00889015,0.100729,-0.158517,-0.158517,2016,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,161103,0,0,0,7063.6,82909,0.05,0.295589,0,0,7063.6,82909,0.05,0.295589,0,0.139679,3.33035e-06,0,NA,NA,2016,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,1689630,170.383,1723.02,0,0,1.17,7.04705,170.383,1723.02,0,0,1.17,7.04705,0.0853835,0,6.88709e-05,0.125063,-0.939674,-0.939674,2017,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,143468,0,0,0,6211.14,68959.5,2.21998,13.0437,0,0,6211.14,68959.5,2.21998,13.0437,0,0.180725,0.000169792,0,NA,NA,2017,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,735347,35.3089,351.674,0,0,7.85977,47.7322,35.3089,351.674,0,0,7.85977,47.7322,0.01432,0,0.000537968,0.196257,-0.35504,-0.35504,2018,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,127611,0,0,0,11780.5,131329,2.50997,14.8486,0,0,11780.5,131329,2.50997,14.8486,0,0.308616,0.00022404,0,NA,NA,2018,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,1303140,130.834,1135.87,0,0,7.72966,46.6064,130.834,1135.87,0,0,7.72966,46.6064,0.0536894,0,0.000602737,0.283091,-0.75135,-0.75135,2019,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,105624,0,0,0,11722,138113,2.50995,14.755,0,0,11722,138113,2.50995,14.755,0,0.477712,0.00025751,0,NA,NA,2019,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,1215610,18.6034,176.084,0,0,1.17782,7.09265,18.6034,176.084,0,0,1.17782,7.09265,0.00821135,0,0.000104804,0.0712155,-2.01212,-2.01212,2020,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,91237,0,0,0,3163.39,37823.3,0.393123,2.32506,0,0,3163.39,37823.3,0.393123,2.32506,0,0.101654,4.53059e-05,0,NA,NA,2020,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,318040,1345.52,13563.4,0,0,228.335,1395.12,1345.52,13563.4,0,0,228.335,1395.12,0.759008,0,0.0227996,0.722677,-2.18811,-2.18811,2021,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,90364.6,0,0,0,42333.6,478001,20.9741,122.667,0,0,42333.6,478001,20.9741,122.667,0,2.30418,0.00290944,0,NA,NA,2021,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,265270,0.0178443,0.143023,0,0,0.00402429,0.0234801,0.0178443,0.143023,0,0,0.00402429,0.0234801,1.76167e-05,0,5.45814e-07,7.23832e-05,-2.93634,-2.93634,2022,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,46929,0,0,0,1.10477,10.9211,0.000427691,0.00244534,0,0,1.10477,10.9211,0.000427691,0.00244534,0,9.76395e-05,7.55821e-08,0,NA,NA,2022,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,82313.3,0.00295609,0.0242196,0,0,0.000722001,0.00419833,0.00295609,0.0242196,0,0,0.000722001,0.00419833,3.86152e-06,0,1.17495e-07,3.19213e-05,-1.79665,-1.79665,2023,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,37587.8,0,0,0,0.336879,3.47729,7.56937e-05,0.000431313,0,0,0.336879,3.47729,7.56937e-05,0.000431313,0,4.33711e-05,1.60663e-08,0,NA,NA,2023,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,218417,0.000917188,0.00681662,0,0,0.000171887,0.000990479,0.000917188,0.00681662,0,0,0.000171887,0.000990479,1.36167e-06,0,3.37552e-08,2.11172e-05,-4.06052,-4.06052,2024,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,28528.8,0,0,0,0.159653,1.60467,1.71102e-05,9.68123e-05,0,0,0.159653,1.60467,1.71102e-05,9.68123e-05,0,2.87889e-05,4.39323e-09,0,NA,NA,2024,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,18294.4,25.3959,205.88,0,0,0.805148,4.62895,25.3959,205.88,0,0,0.805148,4.62895,0.0477899,0,0.00019316,0.0521391,-2.5553,-2.5553,2025,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,22683,0,0,0,372.5,3851.74,0.0359337,0.203,0,0,372.5,3851.74,0.0359337,0.203,0,0.0704622,1.13068e-05,0,NA,NA,2025,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,68245,0.00398934,0.028683,0,0,0.000130604,0.000744727,0.00398934,0.028683,0,0,0.000130604,0.000744727,1.17008e-05,0,3.93915e-08,2.72609e-05,-3.14732,-3.14732,2026,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,16860.3,0,0,0,0.0892464,0.823051,5.56463e-06,3.11662e-05,0,0,0.0892464,0.823051,5.56463e-06,3.11662e-05,0,3.64616e-05,2.20226e-09,0,NA,NA,2026,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,29270,0.00156788,0.0117558,0,0,4.76012e-05,0.000269613,0.00156788,0.0117558,0,0,4.76012e-05,0.000269613,5.92815e-06,0,1.83913e-08,2.18214e-05,0,0,2027,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,12157.1,0,0,0,0.0749747,0.707236,2.35298e-06,1.31255e-05,0,0,0.0749747,0.707236,2.35298e-06,1.31255e-05,0,2.94335e-05,1.19432e-09,0,NA,NA,2027,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,508889,0.00107971,0.0111185,0,0,3.47156e-05,0.000195663,0.00107971,0.0111185,0,0,3.47156e-05,0.000195663,5.63925e-06,0,1.7495e-08,2.0758e-05,0,0,2028,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
2,8963.68,0,0,0,0.0665955,1.20992,1.72187e-06,9.73539e-06,0,0,0.0665955,1.20992,1.72187e-06,9.73539e-06,0,2.79991e-05,1.13612e-09,0,NA,NA,2028,"constGrowthfixedParamsEM_EM_2027","2","5pctAnnChangeNsamp20Model"
1,NA,0,23667.2,254822,0,0,15584.4,120604,23667.2,254822,0,0,15584.4,120604,3.46165,0,0.967666,0.354421,-2.31812,-2.31812,2000,"constGrowthfixedParamsEM_EM_2028","2","5pctAnnChangeNsamp20Model"
2,431482,0,0,0,35344.2,380799,2335.78,16907.4,0,0,35344.2,380799,2335.78,16907.4,0,0.261151,0.194341,0,NA,NA,2000,"constGrowthfixedParamsEM_EM_2028","2","5pctAnnChangeNsamp20Model"
1,NA,7026320,11563.1,120852,0,0,22390.6,158808,11563.1,120852,0,0,22390.6,158808,1.59726,0,1.19677,0.348933,-1.00786,-1.00786,2001,"constGrowthfixedParamsEM_EM_2028","2","5pctAnnChangeNsamp20Model"
2,361401,0,0,0,41946.3,500134,3132.84,21389.4,0,0,41946.3,500134,3132.84,21389.4,0,0.330011,0.229861,0,NA,NA,2001,"constGrowthfixedParamsEM_EM_2028","2","5pctAnnChangeNsamp20Model"
1,NA,966898,16633.8,168586,0,0,35316.1,245172,16633.8,168586,0,0,35316.1,245172,2.03444,0,1.8335,0.374357,1.65601,1.65601,2002,"constGrowthfixedParamsEM_EM_2028","2","5pctAnnChangeNsamp20Model"
2,325390,0,0,0,36798.7,429532,597.318,4013.6,0,0,36798.7,429532,597.318,4013.6,0,0.311584,0.0452626,0,NA,NA,2002,"constGrowthfixedParamsEM_EM_2028","2","5pctAnnChangeNsamp20Model"
1,NA,13499500,10399.3,108454,0,0,37391,249516,10399.3,108454,0,0,37391,249516,1.68388,0,2.21032,0.353845,1.30923,1.30923,2003,"constGrowthfixedParamsEM_EM_2028","2","5pctAnnChangeNsamp20Model"
2,249419,0,0,0,21554.2,316323,2617.68,17747.2,0,0,21554.2,316323,2617.68,17747.2,0,0.229901,0.239899,0,NA,NA,2003,"constGrowthfixedParamsEM_EM_2028","2","5pctAnnChangeNsamp20Model"
1,NA,8811560,17158.7,254104,0,0,47116.7,366721,17158.7,254104,0,0,47116.7,366721,2.24156,0,3.54031,0.369004,1.88949,1.88949,2004,"constGrowthfixedParamsEM_EM_2028","2","5pctAnnChangeNsamp20Model"
2,338298,0,0,0,25494.1,350583,1016.6,8222.61,0,0,25494.1,350583,1016.6,8222.61,0,0.123372,0.114518,0,NA,NA,2004,"constGrowthfixedParamsEM_EM_2028","2","5pctAnnChangeNsamp20Model"
1,NA,17229100,13880.8,198371,0,0,52686.2,449173,13880.8,198371,0,0,52686.2,449173,1.63998,0,4,0.376766,1.16018,1.16018,2005,"constGrowthfixedParamsEM_EM_2028","2","5pctAnnChangeNsamp20Model"
