"","year","seas","fleet","catch"
"1",2028,1,1,9.24162e-05
"2",2028,2,1,0
"3",2028,1,2,0
"4",2028,2,2,0.01974
"5",2028,1,3,3.06126e-06
"6",2028,2,3,1.98126e-06
"99",2028,1,1,9.22519e-05
"100",2028,2,1,0
"199",2028,1,2,0
"200",2028,2,2,0.0197398
"299",2028,1,3,3.17141e-06
"300",2028,2,3,2.307e-06
"991",2028,1,1,2.18596e-09
"1001",2028,2,1,0
"1991",2028,1,2,0
"2001",2028,2,2,1.85293e-07
"2991",2028,1,3,4.4378e-09
"3001",2028,2,3,4.32219e-09
