"","year","seas","fleet","catch"
"1",2028,1,1,0.00198241
"2",2028,2,1,0
"3",2028,1,2,0
"4",2028,2,2,1.5
"5",2028,1,3,1.0594
"6",2028,2,3,0.557
"99",2028,1,1,0.00198166
"100",2028,2,1,0
"199",2028,1,2,0
"200",2028,2,2,129738
"299",2028,1,3,1.0594
"300",2028,2,3,0.556999
"991",2028,1,1,5.39194e-08
"1001",2028,2,1,0
"1991",2028,1,2,0
"2001",2028,2,2,1.5
"2991",2028,1,3,0.00461177
"3001",2028,2,3,0.00326199
